year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,358,847,-753,-677,-54,11.9,4357,90,20.3,52
1988,357,894,-797,-763,-15,12.3,4516,108,21.2,68
1989,364,868,-787,-757,3,12.1,4432,97,19.4,37
1990,334,866,-795,-695,-48,11.9,4375,106,20.4,53
1991,385,904,-841,-726,-59,11.5,4244,83,21.5,56
1992,402,755,-618,-570,-15,10.5,3877,64,19.1,65
1993,384,847,-801,-704,-32,11.3,4137,91,21.2,57
1994,428,951,-858,-834,-28,12.1,4451,103,21.5,53
1995,332,853,-779,-746,-26,11.8,4320,92,19.9,49
1996,368,881,-822,-764,2,11.4,4180,81,19.6,56
1997,387,938,-892,-795,-14,12.1,4413,104,20.3,51
1998,470,862,-673,-695,23,12.4,4526,104,19.8,55
1999,390,899,-845,-778,-44,12.0,4389,103,20.1,64
2000,458,844,-739,-634,-45,11.3,4142,71,19.3,57
2001,427,809,-641,-652,-30,11.1,4048,88,19.3,69
2002,453,790,-602,-545,-2,11.4,4189,74,19.1,41
2003,475,867,-636,-712,35,11.8,4328,101,20.5,55
2004,385,834,-711,-717,13,11.8,4307,88,19.6,30
2005,506,855,-613,-620,-2,11.4,4190,88,18.7,59
2006,319,844,-822,-717,-44,12.7,4644,89,19.6,24
2007,416,822,-673,-580,-75,11.6,4263,73,20.5,57
2008,314,824,-765,-714,5,11.2,4095,78,18.9,54
2009,398,809,-678,-603,6,11.6,4252,73,19.8,47
2010,226,840,-910,-761,-67,12.1,4422,102,19.3,43
2011,588,873,-527,-657,24,11.8,4317,94,19.9,54
2012,380,789,-687,-594,-38,11.4,4201,73,19.3,61
2013,433,867,-689,-709,3,12.1,4419,96,20.1,55
2014,278,802,-791,-658,-45,11.2,4117,88,18.7,62
2015,339,809,-729,-667,16,11.0,4015,74,19.9,61
2016,522,890,-624,-770,122,12.4,4524,92,19.6,47
2016
2017,497,869,-646,-531,-42,12.7,4640,103,22.3,34
2018,453,875,-681,-640,-2,12.1,4415,95,21.3,48
2019,322,903,-870,-758,-54,13.2,4812,122,20.9,33
2020,330,939,-865,-841,-35,12.7,4656,111,21.0,29
2021,283,890,-961,-769,-128,12.0,4377,84,20.4,40
2022,406,839,-706,-667,11,12.6,4623,100,20.9,33
2023,433,955,-874,-775,-24,12.9,4718,109,21.4,27
2024,239,975,-1103,-893,-103,13.9,5094,114,21.4,16
2025,371,861,-754,-709,-12,12.8,4669,103,19.6,19
2026,285,899,-942,-776,-80,13.4,4879,103,21.2,19
2027,374,958,-924,-843,-8,12.8,4670,93,21.1,23
2028,370,889,-783,-737,-12,12.6,4602,105,21.9,45
2029,459,980,-834,-840,27,12.9,4745,111,21.7,36
2030,332,997,-1004,-901,-54,13.2,4840,119,21.6,41
2031,467,841,-652,-636,8,12.6,4603,102,21.4,31
2032,474,885,-679,-660,-10,12.7,4666,116,22.1,34
2033,368,905,-820,-777,44,13.1,4776,115,21.0,27
2034,591,841,-550,-513,-49,13.1,4771,101,19.8,16
2035,467,861,-693,-677,5,13.5,4920,103,21.4,23
2036,525,873,-613,-616,14,12.9,4721,101,20.9,31
2037,319,877,-829,-709,-45,12.7,4651,106,21.1,28
2038,349,871,-801,-746,34,12.6,4615,102,21.8,43
2039,345,937,-868,-801,-23,13.3,4868,123,21.5,42
2040,359,889,-807,-782,-2,12.8,4689,105,21.4,35
2041,310,863,-823,-729,-69,12.6,4588,103,21.5,27
2042,544,858,-587,-626,83,12.4,4521,88,20.3,27
2043,448,852,-658,-606,0,12.4,4541,94,20.5,33
2044,429,828,-650,-659,18,11.9,4366,89,20.3,36
2045,329,906,-847,-791,-32,13.0,4748,111,22.2,31
2046,363,911,-847,-756,-45,13.9,5066,127,23.4,33

min,0,650,,,,10,3600,20,17
max,2400,1150,,,,17,6300,180,27
steps,9,11,,,,8,10,9,11
decimals
