year,annual-estival-days
1987,32
1988,45
1989,60
1990,45
1991,45
1992,57
1993,48
1994,54
1995,58
1996,37
1997,58
1998,44
1999,56
2000,48
2001,55
2002,48
2003,96
2004,52
2005,61
2006,70
2007,51
2008,59
2009,56
2010,47
2011,68
2012,59
2013,58
2014,50
2015,64
2016,66

min,16
max,130
steps,9
decimal
