year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9-LCF
1987,1617,8,-330,2
1988,1303,9,-258,1
1989,1746,11,-316,0
1990,1429,12,-271,4
1991,1697,9,-366,0
1992,1686,11,-175,2
1993,1507,10,-397,8
1994,1517,11,-369,2
1995,1357,9,-205,1
1996,1692,11,-402,5
1997,1854,11,-344,0
1998,1741,12,-128,0
1999,1516,10,-322,2
2000,2041,12,-295,0
2001,1818,12,-380,6
2002,1564,13,-237,1
2003,1556,10,-245,2
2004,1784,12,-422,1
2005,1682,10,-346,2
2006,1694,12,-293,2
2007,1471,8,-248,7
2008,1919,12,-340,4
2009,1537,12,-315,3
2010,1738,9,-416,0
2011,1478,10,-190,11
2012,1633,11,-320,1
2013,1761,11,-281,0
2014,1400,11,-284,0
2015,1734,9,-322,1
2016,1657,11,-377,0
2016
2017,1758,12,-335,0
2018,1723,13,-158,10
2019,1842,13,-310,0
2020,1805,13,-287,2
2021,1657,11,-206,1
2022,1496,10,-141,0
2023,1626,11,-377,4
2024,1877,11,-413,1
2025,1567,12,109,2
2026,1727,11,-327,1
2027,1634,12,-299,2
2028,1795,11,-356,3
2029,1719,11,-254,0
2030,1498,13,-306,9
2031,1871,11,-271,3
2032,1632,12,-330,1
2033,1556,12,-273,3
2034,1898,11,-379,1
2035,1755,12,-141,3
2036,1944,12,-370,0
2037,1678,11,-328,5
2038,1925,12,-390,1
2039,1616,12,-301,3
2040,1982,13,-392,3
2041,1831,12,-189,0
2042,1719,13,-273,4
2043,1850,11,-299,7
2044,1724,11,-290,4
2045,1892,11,-247,4
2046,1852,12,-231,6

min,,4
max,,17
steps,,8
decimal
