year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,583,828,-600,-525,37,14.6,5339,87,22.7,8
1988,418,809,-761,-543,-58,15.0,5469,74,21.9,7
1989,338,843,-853,-763,-82,14.6,5338,85,21.7,10
1990,516,832,-678,-614,11,14.8,5427,84,21.6,5
1991,417,890,-886,-746,-20,14.0,5116,72,22.2,23
1992,445,752,-649,-512,-16,14.2,5179,73,21.5,13
1993,410,931,-937,-786,-35,15.0,5490,85,22.6,7
1994,324,886,-986,-809,-23,14.4,5279,72,21.2,26
1995,427,795,-729,-596,1,15.1,5517,80,20.8,13
1996,367,900,-981,-743,-80,15.6,5695,97,22.3,15
1997,235,915,-1096,-748,-145,14.8,5421,86,22.3,14
1998,501,799,-649,-603,68,15.1,5520,84,22.2,6
1999,416,890,-934,-743,-60,15.1,5512,80,21.3,3
2000,323,928,-1029,-812,-142,14.4,5258,85,21.4,8
2001,455,777,-662,-636,115,14.5,5277,74,22.2,9
2002,457,791,-704,-480,-118,14.3,5247,76,21.3,11
2003,397,802,-772,-644,-69,14.6,5338,78,21.4,13
2004,542,802,-627,-514,-7,14.6,5341,72,22.1,9
2005,533,807,-627,-579,11,14.6,5326,81,22.3,11
2006,448,828,-743,-607,31,14.5,5314,85,21.1,33
2007,598,809,-540,-506,69,14.5,5285,85,22.4,17
2008,647,811,-518,-500,90,14.6,5334,83,21.3,3
2009,487,792,-643,-608,53,13.9,5087,77,21.8,16
2010,368,799,-779,-603,-83,14.5,5297,95,22.2,16
2011,415,845,-795,-681,-36,15.3,5595,96,22.5,6
2012,471,801,-690,-517,-49,14.4,5248,86,21.4,8
2013,365,851,-842,-706,-37,14.8,5413,97,21.8,13
2014,442,820,-723,-681,-25,14.6,5367,85,22.4,15
2015,497,785,-640,-553,66,14.0,5121,72,21.0,10
2016,468,839,-712,-636,23,14.8,5416,97,22.1,9
2016
2017,468,907,-782,-769,23,16.3,5966,112,22.8,4
2018,402,868,-824,-734,12,15.4,5603,100,22.4,5
2019,425,849,-798,-690,-94,15.5,5671,108,23.2,7
2020,447,853,-764,-617,-30,15.4,5627,108,23.9,2
2021,307,1011,-1138,-898,-159,15.8,5767,118,23.6,5
2022,411,831,-772,-721,15,15.3,5581,88,22.8,3
2023,394,932,-961,-741,-109,15.4,5636,113,24.0,6
2024,507,944,-847,-710,-71,15.5,5665,102,22.8,5
2025,675,817,-494,-495,18,15.4,5616,90,22.2,4
2026,471,902,-845,-696,-66,15.5,5667,111,24.2,9
2027,387,947,-967,-814,-66,15.4,5613,98,22.9,4
2028,308,850,-912,-751,-66,16.7,6117,125,23.6,0
2029,311,978,-1134,-876,-154,16.2,5910,109,24.2,5
2030,464,964,-898,-764,-49,15.8,5763,98,23.3,2
2031,521,818,-640,-555,-23,14.8,5397,85,21.2,3
2032,531,808,-633,-597,-4,15.5,5673,91,22.4,1
2033,556,838,-633,-651,79,15.4,5628,96,23.6,4
2034,337,905,-928,-787,-67,15.2,5547,96,22.9,8
2035,506,872,-722,-728,41,15.9,5805,106,23.1,7
2036,211,857,-1005,-754,-81,15.4,5630,99,23.1,8
2037,391,858,-810,-733,-19,15.0,5468,95,22.7,11
2038,636,887,-628,-544,-6,16.3,5937,111,23.7,3
2039,447,842,-763,-661,-6,16.1,5863,101,22.7,8
2040,445,839,-755,-644,-33,15.5,5667,96,22.7,3
2041,337,851,-883,-722,-55,16.0,5830,102,23.4,8
2042,488,857,-736,-686,12,16.0,5822,124,24.6,5
2043,525,841,-684,-703,7,15.5,5674,107,22.5,11
2044,366,849,-827,-675,-106,15.3,5588,98,23.1,9
2045,433,843,-756,-640,-38,15.0,5490,103,22.1,11
2046,604,852,-595,-600,41,15.5,5662,95,23.9,10

min,300,600,,,,12,4500,40,20
max,900,1100,,,,18,6500,130,26
steps,11,11,,,,7,11,10,7
decimal

