year,annual-average-temperature
1987,9.0
1988,10.4
1989,11.5
1990,11.5
1991,10.4
1992,10.8
1993,10.3
1994,11.4
1995,11.0
1996,9.1
1997,10.8
1998,10.6
1999,11.2
2000,11.3
2001,10.8
2002,11.1
2003,10.9
2004,10.4
2005,10.9
2006,11.4
2007,11.4
2008,10.7
2009,10.7
2010,9.4
2011,11.3
2012,10.6
2013,10.2
2014,11.9
2015,11.2
2016,11.1
