year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,840,531,133,-127,122,9.3,3437,17,16.2,73
1988,965,544,246,-108,263,10.1,3729,24,17.0,52
1989,742,506,60,-179,175,9.3,3435,17,16.0,71
1990,808,544,80,-154,68,9.1,3424,33,16.7,96
1991,742,619,-99,-269,103,9.5,3563,28,16.9,77
1992,698,521,-13,-83,38,9.7,3596,24,17.0,69
1993,922,714,-99,-234,68,10.6,3887,35,18.2,50
1994,854,669,-106,-187,-4,10.0,3721,32,16.2,57
1995,711,550,-16,-247,104,10.1,3715,19,16.1,46
1996,764,689,-218,-247,48,10.2,3773,17,15.9,63
1997,764,630,-128,-148,-7,9.6,3581,17,14.7,72
1998,961,525,259,-113,231,9.7,3573,18,16.0,60
1999,786,726,-235,-301,15,9.8,3599,22,16.9,75
2000,960,648,67,-184,137,10.1,3712,15,16.1,55
2001,759,527,61,-155,152,9.4,3495,10,15.9,71
2002,649,561,-96,-225,59,9.9,3734,31,17.5,67
2003,709,545,-2,-205,75,9.5,3515,24,16.9,80
2004,803,531,81,-117,86,9.8,3591,12,15.6,57
2005,797,567,55,-230,189,9.5,3558,19,15.9,75
2006,816,521,119,-71,98,9.2,3493,9,15.6,63
2007,777,544,54,-151,91,10.1,3744,27,16.2,55
2008,722,568,-20,-134,60,9.6,3566,36,17.8,85
2009,813,521,113,-164,141,9.4,3460,12,16.4,71
2010,814,561,60,-174,114,10.0,3701,24,16.2,66
2011,889,508,193,-36,148,9.6,3547,15,15.8,60
2012,781,549,50,-183,116,9.8,3670,24,16.6,75
2013,758,521,42,-121,74,9.6,3562,13,15.5,69
2014,764,539,38,-263,149,9.6,3585,13,15.8,65
2015,627,540,-109,-213,21,10.4,3819,28,16.9,55
2016,816,560,75,-190,124,10.4,3806,27,16.6,46
2016
2017,846,554,98,-119,102,10.4,3831,32,17.2,60
2018,860,574,97,-190,133,11.0,4037,35,18.2,47
2019,830,516,122,-37,134,9.9,3634,22,16.4,49
2020,938,567,181,-213,247,11.6,4256,43,18.1,25
2021,654,669,-293,-365,26,10.5,3845,19,16.8,58
2022,697,554,-43,-220,121,10.4,3847,30,17.2,73
2023,882,719,-134,-282,81,11.0,4040,37,17.5,39
2024,703,732,-302,-477,94,10.8,3982,51,17.8,59
2025,676,552,-68,-265,83,10.9,3996,29,16.4,37
2026,666,742,-342,-417,56,10.4,3824,38,17.8,63
2027,803,687,-146,-270,92,11.1,4050,40,18.8,36
2028,804,575,39,-252,194,11.3,4173,41,17.7,39
2029,778,736,-267,-387,134,10.8,3946,42,18.4,42
2030,692,694,-254,-401,132,10.6,3878,31,18.2,32
2031,812,538,105,-221,278,10.5,3850,29,16.8,46
2032,681,540,-51,-215,145,10.5,3890,22,17.6,64
2033,815,530,114,-201,202,10.2,3720,17,16.0,43
2034,735,543,-14,-149,61,10.3,3770,20,16.4,51
2035,775,593,-5,-229,134,11.2,4149,50,18.4,58
2036,865,553,128,-149,173,11.3,4156,56,19.7,37
2037,715,526,-1,-212,104,10.6,3892,18,17.5,45
2038,701,616,-96,-348,151,11.2,4108,68,18.6,65
2039,870,570,103,-202,179,10.6,3929,40,18.2,63
2040,757,552,11,-171,25,10.7,3923,33,17.8,53
2041,607,556,-149,-343,77,11.1,4061,26,17.1,38
2042,747,548,19,-231,149,10.3,3806,28,17.2,47
2043,725,546,-18,-203,84,10.6,3873,16,16.6,50
2044,684,554,-57,-240,116,10.1,3727,30,16.7,62
2045,835,504,137,-167,178,10.6,3893,26,17.0,52
2046,755,545,22,-246,154,10.1,3712,18,16.3,56
