year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,1,1,-63,4,0,-217,79,18,49
1988,0,0,41,0,0,-37,84,23,92
1989,6,3,-31,6,0,-146,68,25,120
1990,13,4,-36,3,7,-144,66,31,83
1991,4,0,-138,6,0,-291,64,22,108
1992,5,8,-16,3,0,-119,70,29,112
1993,9,3,-152,7,1,-356,68,31,78
1994,9,0,-158,5,0,-314,77,20,132
1995,6,4,-67,4,1,-199,70,30,134
1996,8,0,-71,3,0,-227,68,12,59
1997,5,0,-28,5,2,-181,75,22,66
1998,5,1,0,0,0,-31,72,37,83
1999,7,4,-118,3,1,-320,74,16,64
2000,5,2,-63,2,0,-210,78,23,102
2001,1,7,-44,4,0,-178,79,29,101
2002,7,0,-52,3,0,-184,69,10,76
2003,7,2,-37,5,0,-146,69,23,100
2004,3,0,-26,3,0,-126,71,29,86
2005,2,0,-71,4,1,-161,77,22,130
2006,0,0,-52,6,0,-139,70,23,122
2007,3,10,-100,4,2,-238,66,40,95
2008,17,2,-48,5,6,-138,69,23,214
2009,1,3,-49,5,0,-157,69,23,134
2010,4,3,-57,3,0,-167,68,21,73
2011,5,0,-55,3,0,-208,64,24,97
2012,7,4,-100,4,2,-183,68,26,160
2013,5,1,45,4,0,-138,75,38,102
2014,3,8,-14,3,0,-164,62,23,71
2015,7,0,-112,3,4,-136,77,29,141
2016,1,0,-59,4,0,-173,69,20,74
2016
2017,14,6,-161,8,0,-316,51,20,125
2018,13,1,-81,1,2,-209,71,15,75
2019,4,3,-83,4,0,-218,65,11,89
2020,7,6,-96,2,0,-227,66,8,95
2021,5,6,-94,4,1,-187,75,9,114
2022,14,4,-67,5,1,-177,79,2,143
2023,0,6,-58,4,0,-266,72,11,101
2024,8,0,-155,6,0,-337,60,7,55
2025,2,4,-97,4,0,-205,64,15,182
2026,6,1,-177,6,4,-389,65,12,74
2027,1,3,-55,6,0,-123,74,4,170
2028,7,7,-101,3,0,-189,51,13,81
2029,5,1,-120,2,1,-334,54,19,62
2030,9,0,-186,5,0,-337,58,20,106
2031,6,2,-46,4,0,-165,54,16,71
2032,13,0,-63,4,1,-179,60,4,167
2033,8,0,-44,5,0,-134,67,15,133
2034,11,12,-50,4,4,-199,72,16,58
2035,8,0,-57,4,1,-182,66,13,75
2036,12,8,-66,3,0,-157,67,8,93
2037,11,0,-67,2,0,-210,63,3,116
2038,11,1,-56,4,1,-112,45,9,103
2039,15,7,-113,5,2,-256,60,15,130
2040,2,0,1,3,0,-128,71,9,96
2041,5,0,-134,6,0,-294,73,18,122
2042,14,1,-71,4,0,-204,63,11,79
2043,9,1,-138,6,0,-266,57,15,166
2044,12,2,-56,2,0,-181,49,17,116
2045,14,2,-147,8,0,-317,65,7,135
2046,24,4,-120,3,1,-239,55,9,61
