year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1633,12,-312,4
1988,1724,12,-387,1
1989,1380,8,-213,1
1990,1477,9,-346,1
1991,1602,11,-359,2
1992,1346,10,-270,1
1993,1582,11,-496,3
1994,1647,11,-358,1
1995,1506,11,-233,2
1996,1564,11,-341,8
1997,1416,11,-262,2
1998,1304,8,-203,2
1999,1372,9,-530,1
2000,1455,9,-326,0
2001,1601,10,-272,1
2002,1631,10,-409,1
2003,1551,11,-174,1
2004,1717,12,-312,2
2005,1509,10,-271,3
2006,1681,11,-290,0
2007,1661,11,-348,1
2008,1377,11,-218,0
2009,1401,10,-100,1
2010,1313,11,-219,7
2011,1776,12,-124,5
2012,1663,10,-246,1
2013,1617,11,-256,2
2014,1710,11,-313,0
2015,1600,10,-282,0
2016,1445,11,-265,1
2016
2017,2021,12,-345,1
2018,1671,14,-364,2
2019,1761,14,-266,0
2020,2066,13,-522,1
2021,1709,11,-512,3
2022,1994,13,-381,1
2023,1664,13,-419,5
2024,1729,13,-317,1
2025,1582,13,-301,1
2026,1900,11,-531,0
2027,1900,11,-482,1
2028,1879,11,-288,4
2029,1715,12,-364,8
2030,1898,12,-574,2
2031,2049,12,-384,0
2032,1830,11,-404,1
2033,1758,12,-406,9
2034,1843,13,-381,0
2035,1786,13,-446,3
2036,1947,12,-451,0
2037,1661,12,-401,8
2038,2010,11,-377,1
2039,1937,13,-404,0
2040,1749,11,-320,3
2041,1889,12,-413,1
2042,1857,11,-427,1
2043,1764,11,-391,0
2044,2050,13,-342,1
2045,1819,11,-247,0
2046,1771,12,-339,0

min,1000,5
max,2500,15
steps,7,11
decimal
