year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1294,607,496,32,201,8.8,3313,29,16.6,84
1988,998,637,167,-105,113,9.5,3622,30,17.4,71
1989,1049,629,237,-101,160,8.5,3324,33,17.2,106
1990,1061,645,231,-112,138,9.3,3514,36,16.7,90
1991,1053,684,134,-180,-8,8.9,3374,27,16.5,91
1992,1226,627,405,-145,354,9.8,3649,28,16.9,70
1993,1200,757,178,-262,201,9.7,3618,47,18.1,75
1994,1107,722,136,-275,174,9.9,3701,37,17.6,76
1995,1416,585,650,95,288,8.8,3354,24,16.1,95
1996,1139,724,174,-173,227,8.8,3373,36,17.4,101
1997,1187,700,249,-113,212,9.9,3657,31,17.3,89
1998,1306,588,531,134,140,8.7,3281,26,16.1,90
1999,1185,699,224,-198,219,9.1,3408,32,16.4,74
2000,1129,689,197,-81,186,8.4,3221,22,16.2,87
2001,1209,597,415,45,177,9.7,3617,38,17.5,76
2002,1029,630,186,-120,166,9.8,3719,33,16.8,70
2003,1360,665,507,-147,331,9.9,3715,35,16.1,69
2004,1312,637,478,-113,392,9.8,3682,40,17.4,73
2005,1200,626,383,-49,194,9.4,3542,38,17.4,72
2006,1266,595,483,155,121,8.9,3316,25,16.5,85
2007,1103,555,357,124,189,8.7,3379,18,16.1,81
2008,1049,591,265,-163,252,9.4,3527,24,16.7,77
2009,1296,618,497,30,328,9.0,3353,36,16.5,82
2010,1206,612,393,-57,262,9.0,3486,26,17.3,86
2011,1244,618,448,114,234,9.0,3413,42,18.1,86
2012,1174,630,353,-97,178,9.0,3417,38,16.9,95
2013,1081,576,294,48,165,9.5,3539,27,16.7,67
2014,1120,603,337,-123,146,9.2,3444,25,17.2,77
2015,1294,631,479,-130,379,9.7,3623,37,16.8,70
2016,1112,630,295,77,43,9.2,3525,41,17.4,79
2016
2017,1249,663,372,-138,356,11.6,4252,68,19.7,43
2018,897,693,1,-318,135,11.5,4234,60,19.3,50
2019,1091,610,275,-72,194,10.6,3924,36,16.9,42
2020,1059,721,143,-220,220,11.3,4203,74,19.6,70
2021,996,761,-24,-272,189,10.9,4003,54,18.5,53
2022,1134,689,230,-224,292,11.7,4278,77,19.8,43
2023,1014,818,-98,-373,187,11.9,4359,89,21.8,45
2024,1019,761,17,-291,111,11.0,4033,66,20.1,50
2025,1042,636,212,-204,256,10.7,3948,47,17.9,55
2026,1004,719,31,-293,147,10.3,3810,51,18.0,73
2027,963,724,-42,-186,49,10.9,4007,50,18.4,57
2028,1148,623,323,-186,351,11.1,4080,43,18.7,45
2029,958,802,-100,-411,151,9.8,3656,48,17.3,85
2030,954,776,-74,-366,157,10.4,3893,44,18.4,70
2031,1033,664,186,-242,219,10.2,3843,51,18.5,80
2032,1038,669,172,-259,179,10.0,3724,50,18.1,89
2033,1034,638,181,-255,274,11.0,4074,40,17.7,48
2034,1187,667,305,-213,233,10.2,3832,50,18.8,75
2035,1196,649,344,-41,298,10.1,3766,38,16.9,77
2036,1013,651,146,-140,103,10.5,3867,49,16.4,47
2037,1064,646,205,-156,254,10.2,3820,44,16.4,73
2038,1229,654,375,-211,354,10.9,4054,45,17.9,54
2039,933,635,92,-176,105,10.9,3989,31,17.2,38
2040,1032,687,135,-160,192,11.3,4149,56,19.1,48
2041,933,701,40,-284,200,10.9,4016,67,19.7,42
2042,1155,636,321,-231,274,10.3,3805,50,18.2,66
2043,1046,668,180,-241,221,10.8,3976,49,17.7,61
2044,1199,661,333,-69,303,11.2,4094,48,19.1,55
2045,1023,657,167,-115,159,10.3,3830,61,18.3,84
2046,1207,645,377,-111,360,10.8,3982,51,18.5,68
