year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1577,11,-375,10
1988,1594,8,-226,6
1989,1647,9,-369,2
1990,1500,9,-210,1
1991,1462,8,-466,6
1992,1670,13,-250,4
1993,1489,12,-360,1
1994,1493,9,-405,3
1995,1540,11,-248,1
1996,1471,9,-208,0
1997,1340,9,-274,5
1998,1383,10,-245,1
1999,1464,9,-279,10
2000,1455,11,-262,4
2001,1556,10,-283,4
2002,1706,10,-223,2
2003,1812,14,-266,2
2004,1341,8,-317,3
2005,1422,9,-121,2
2006,1541,10,-377,8
2007,1602,9,-153,1
2008,1572,10,-355,5
2009,1754,11,-146,6
2010,1689,9,-313,2
2011,1641,10,-342,0
2012,1585,10,-201,2
2013,1376,8,-102,0
2014,1613,10,-268,0
2015,1593,9,-267,2
2016,1689,9,-263,5
2016
2017,1921,12,-310,1
2018,1976,11,-494,0
2019,1744,10,-340,0
2020,1703,10,-308,2
2021,1662,11,-439,4
2022,2013,12,-516,5
2023,1960,11,-532,5
2024,2006,11,-387,4
2025,1957,11,-312,4
2026,2040,9,-501,3
2027,1886,11,-452,0
2028,1835,11,-335,2
2029,1738,13,-528,11
2030,1852,12,-625,0
2031,1894,11,-402,5
2032,1984,12,-460,0
2033,1873,11,-371,0
2034,1941,13,-464,1
2035,1768,11,-487,3
2036,2075,15,-192,3
2037,2077,11,-479,1
2038,1676,11,-330,1
2039,1777,13,-317,6
2040,1696,10,-372,8
2041,1899,11,-476,2
2042,1727,11,-341,1
2043,1757,12,-357,9
2044,1957,11,-440,5
2045,2110,13,-402,0
2046,1755,12,-178,2

min,1000,7
max,2500,17
steps,7,11
decimal



