year,annual-precipitations
1987,587
1988,627
1989,431
1990,590
1991,921
1992,776
1993,553
1994,703
1995,483
1996,583
1997,744
1998,484
1999,539
2000,573
2001,535
2002,558
2003,457
2004,662
2005,496
2006,689
2007,574
2008,762
2009,507
2010,733
2011,511
2012,479
2013,558
2014,606
2015,375
2016,615
