year,annual-frozen-days
1987,76
1988,54
1989,72
1990,57
1991,72
1992,55
1993,62
1994,32
1995,57
1996,48
1997,60
1998,61
1999,47
2000,33
2001,47
2002,30
2003,63
2004,54
2005,70
2006,67
2007,47
2008,51
2009,61
2010,70
2011,47
2012,48
2013,62
2014,24
2015,39
2016,50
