year,annual-average-temperature
1987,10.9
1988,11.6
1989,11.9
1990,12.1
1991,11.3
1992,11.7
1993,11.3
1994,12.7
1995,12.1
1996,11.1
1997,12.6
1998,11.9
1999,12.3
2000,12.6
2001,11.9
2002,12.6
2003,12.9
2004,11.7
2005,11.8
2006,12.6
2007,12.1
2008,11.7
2009,12.3
2010,10.9
2011,13.0
2012,12.2
2013,11.4
2014,13.1
2015,13.1
2016,12.3
