year,annual-estival-days
1987,34
1988,24
1989,58
1990,53
1991,44
1992,49
1993,34
1994,44
1995,55
1996,41
1997,55
1998,36
1999,51
2000,37
2001,44
2002,29
2003,72
2004,52
2005,52
2006,54
2007,22
2008,33
2009,51
2010,47
2011,47
2012,40
2013,49
2014,31
2015,55
2016,42
