year,annual-frozen-days
1987,68
1988,37
1989,46
1990,35
1991,58
1992,37
1993,41
1994,19
1995,30
1996,55
1997,37
1998,43
1999,31
2000,18
2001,44
2002,20
2003,51
2004,43
2005,49
2006,51
2007,28
2008,45
2009,45
2010,69
2011,23
2012,34
2013,46
2014,17
2015,39
2016,55
