year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,523,603,-289,-333,54,10.8,3984,37,17.4,55
1988,707,586,-85,-277,31,10.1,3700,22,17.0,57
1989,502,634,-345,-402,33,11.0,4033,26,17.3,51
1990,709,592,-66,-270,115,10.5,3871,33,17.5,38
1991,597,712,-392,-390,1,11.1,4040,43,17.6,44
1992,458,618,-377,-363,19,10.7,3920,40,18.4,55
1993,459,733,-595,-501,-83,10.5,3879,36,17.4,55
1994,745,662,-189,-240,38,10.4,3852,13,16.0,44
1995,575,604,-231,-343,64,10.6,3952,36,17.7,62
1996,600,722,-408,-393,6,10.5,3900,35,17.3,57
1997,663,671,-310,-342,20,11.1,4092,21,17.1,35
1998,625,613,-180,-342,101,10.8,3967,36,17.7,50
1999,605,759,-482,-475,-25,11.1,4108,38,17.6,50
2000,612,690,-356,-435,26,10.6,3954,23,17.9,51
2001,524,587,-271,-329,14,11.0,4011,35,18.2,48
2002,559,623,-259,-364,36,10.8,4001,42,18.2,52
2003,623,549,-138,-155,-13,9.8,3607,12,15.7,58
2004,605,593,-229,-332,86,10.8,3989,28,17.2,41
2005,652,589,-148,-264,21,10.3,3874,26,17.3,55
2006,451,635,-391,-402,-4,10.2,3818,41,18.3,83
2007,571,595,-240,-299,7,10.6,3905,39,18.2,56
2008,639,615,-176,-298,74,10.6,3911,19,17.5,51
2009,622,584,-172,-222,-25,11.3,4127,33,17.7,33
2010,629,632,-215,-328,69,11.1,4144,43,18.6,50
2011,734,577,-46,-194,79,10.3,3812,28,17.2,66
2012,584,631,-250,-359,-9,10.8,3934,40,18.3,46
2013,725,616,-104,-271,40,11.7,4289,38,18.5,36
2014,636,608,-190,-308,84,11.4,4217,33,18.2,43
2015,704,600,-95,-251,61,10.5,3867,25,17.1,49
2016,670,609,-155,-277,23,11.3,4134,31,17.7,35
2016
2017,527,576,-271,-267,10,11.2,4083,26,17.0,34
2018,597,606,-213,-345,66,11.4,4169,39,18.2,40
2019,614,596,-201,-252,-14,11.8,4321,48,19.1,35
2020,518,655,-343,-410,36,11.3,4175,65,19.0,67
2021,604,785,-491,-478,-7,12.6,4619,67,19.0,25
2022,486,633,-355,-393,64,12.1,4415,67,19.9,30
2023,619,730,-407,-481,83,12.5,4565,48,17.9,25
2024,544,723,-467,-472,-1,11.7,4292,39,18.6,37
2025,601,651,-260,-339,49,12.4,4520,74,19.4,33
2026,603,698,-391,-431,14,12.0,4383,39,18.1,20
2027,579,732,-442,-457,16,12.7,4620,60,19.3,13
2028,677,645,-193,-281,64,12.9,4733,71,19.8,28
2029,693,782,-415,-513,59,12.0,4372,51,19.1,35
2030,499,755,-540,-528,-2,12.3,4507,52,19.1,25
2031,507,629,-316,-400,50,11.5,4213,38,18.6,32
2032,531,651,-321,-442,61,11.1,4102,52,19.2,54
2033,522,666,-347,-455,63,12.4,4525,55,18.4,18
2034,555,664,-326,-464,49,12.2,4462,53,18.8,19
2035,516,674,-377,-439,62,11.8,4372,59,19.1,44
2036,589,656,-297,-387,70,12.5,4573,48,19.0,15
2037,562,657,-309,-386,57,12.2,4440,60,19.3,31
2038,574,600,-248,-297,14,11.6,4258,30,17.4,26
2039,561,633,-289,-386,95,11.9,4346,42,18.8,38
2040,505,618,-313,-403,55,11.4,4193,33,16.8,39
2041,579,658,-286,-420,75,12.2,4471,55,18.4,24
2042,540,643,-318,-436,87,12.2,4451,43,18.1,31
2043,532,631,-309,-413,32,11.6,4261,50,19.1,26
2044,469,646,-382,-382,-16,12.0,4382,54,18.5,28
2045,740,612,-81,-330,170,12.0,4371,43,17.6,17
2046,593,674,-284,-421,59,12.2,4466,70,19.4,38
