year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,28,3,124,5,0,-53,47,30,144
1988,21,0,-28,0,1,-107,50,34,106
1989,20,0,44,4,0,-56,45,17,123
1990,20,3,-23,3,2,-161,44,33,66
1991,20,2,-48,1,3,-223,45,23,96
1992,24,0,15,5,4,-77,46,42,152
1993,28,2,-103,6,20,-326,55,25,125
1994,15,3,79,4,2,28,57,11,228
1995,25,2,-98,1,8,-134,39,35,189
1996,19,3,-117,4,16,-160,41,16,161
1997,7,0,-4,5,2,-178,64,22,77
1998,31,8,-65,4,7,-176,41,28,138
1999,14,15,-76,5,1,-160,39,14,192
2000,7,2,-48,7,0,-250,62,25,128
2001,18,4,-23,1,0,-132,49,38,131
2002,20,2,-23,5,2,-135,46,33,169
2003,26,0,-11,3,2,-154,39,25,198
2004,21,5,-35,3,1,-107,50,19,305
2005,21,4,-32,3,12,-64,53,34,239
2006,20,2,-65,3,0,-145,37,24,144
2007,27,0,-62,3,15,-209,55,33,114
2008,10,1,-21,3,7,52,56,31,266
2009,0,6,18,5,0,-102,59,42,262
2010,24,8,17,3,3,-66,56,24,184
2011,22,2,-10,5,1,-149,58,26,177
2012,19,0,60,4,7,-107,42,30,127
2013,13,3,49,6,1,-78,58,20,195
2014,16,0,-30,5,0,-102,42,34,210
2015,3,2,-14,3,0,-85,62,25,57
2016,21,10,-48,3,0,-108,42,26,66
2016
2017,29,0,-83,6,8,-190,43,11,154
2018,42,1,-97,2,21,-80,46,16,236
2019,16,11,-58,4,0,-148,54,14,234
2020,32,0,-150,5,16,-191,44,12,231
2021,26,5,-124,6,5,-273,47,13,132
2022,31,5,-67,2,6,-125,42,20,139
2023,30,3,-71,4,2,-245,53,26,140
2024,39,12,-145,5,11,-220,40,16,187
2025,37,5,-38,3,7,-83,38,12,204
2026,29,3,-150,3,9,-149,41,4,196
2027,29,1,-146,6,14,-234,41,12,209
2028,35,6,-75,4,3,-145,31,28,191
2029,33,4,-116,5,3,-304,42,10,117
2030,43,7,-104,1,9,-121,36,10,152
2031,23,0,-103,4,11,-128,39,22,246
2032,28,4,-88,6,3,-201,39,22,131
2033,26,6,-131,7,4,-211,49,18,153
2034,40,11,-58,6,22,-268,26,22,96
2035,28,6,-43,4,4,-170,40,25,99
2036,26,4,-37,2,3,-113,41,17,160
2037,30,0,-47,6,7,-201,31,11,148
2038,26,3,-89,7,4,-125,46,20,229
2039,31,3,-93,0,10,-161,38,18,130
2040,41,5,-160,5,5,-329,41,17,127
2041,45,1,-120,5,22,-254,38,3,140
2042,26,0,-69,4,9,-154,55,22,232
2043,45,2,-27,7,5,-182,31,18,99
2044,24,0,-43,5,6,-214,44,27,201
2045,31,5,-75,4,1,-17,41,5,313
2046,20,0,-75,4,0,-129,51,9,182
