year,annual-estival-days
1987,46
1988,53
1989,68
1990,57
1991,76
1992,63
1993,46
1994,66
1995,55
1996,46
1997,66
1998,60
1999,59
2000,64
2001,62
2002,38
2003,103
2004,60
2005,66
2006,70
2007,75
2008,58
2009,64
2010,50
2011,76
2012,60
2013,59
2014,49
2015,66
2016,72
