year,annual-average-temperature
1987,6.7
1988,8.5
1989,9.5
1990,9.4
1991,8.4
1992,9.1
1993,8.0
1994,8.9
1995,8.4
1996,7.0
1997,8.5
1998,8.1
1999,8.4
2000,8.8
2001,7.7
2002,8.5
2003,7.9
2004,8.4
2005,8.7
2006,9.4
2007,9.6
2008,9.9
2009,9.5
2010,7.6
2011,9.6
2012,8.9
2013,8.8
2014,10.4
2015,9.5
2016,9.4
