year,annual-hydric-deficit
1987,73
1988,-216
1989,-260
1990,-486
1991,-550
1992,-589
1993,-381
1994,-475
1995,-174
1996,-101
1997,-249
1998,-327
1999,-351
2000,-281
2001,-74
2002,127
2003,-576
2004,-327
2005,-266
2006,-338
2007,-281
2008,-213
2009,-197
2010,10
2011,-303
2012,-259
2013,-79
2014,-170
2015,-447
2016,-261
