year,annual-frozen-days
1987,94
1988,80
1989,70
1990,60
1991,91
1992,61
1993,88
1994,56
1995,93
1996,120
1997,89
1998,80
1999,75
2000,55
2001,95
2002,72
2003,98
2004,104
2005,91
2006,97
2007,67
2008,71
2009,74
2010,113
2011,91
2012,76
2013,98
2014,69
2015,69
2016,76
