year,annual-average-temperature
1987,-0.7
1988,1.2
1989,2.9
1990,1.7
1991,2.5
1992,-0.8
1993,-1.4
1994,-1.0
1995,2.2
1996,1.3
1997,1.5
1998,0.8
1999,2.0
2000,2.7
2001,1.2
2002,1.1
2003,1.9
2004,2.0
2005,2.9
2006,2.0
2007,2.6
2008,2.4
2009,1.7
2010,0.6
2011,3.0
2012,1.0
2013,2.8
2014,3.1
2015,3.7
2016,2.8
