year,annual-hydric-deficit
1987,162
1988,167
1989,127
1990,90
1991,-168
1992,460
1993,234
1994,109
1995,-34
1996,55
1997,-24
1998,162
1999,44
2000,220
2001,128
2002,-30
2003,90
2004,162
2005,281
2006,223
2007,364
2008,414
2009,50
2010,96
2011,485
2012,355
2013,199
2014,115
2015,368
2016,91
