year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,0,1,-107,0,0,-76,48,68,114
1988,5,18,-133,1,0,-11,45,84,137
1989,5,8,-101,1,0,-103,45,53,52
1990,8,3,-67,2,0,-124,49,82,91
1991,6,3,-110,1,0,-133,45,77,75
1992,0,9,-37,3,0,-19,58,66,79
1993,7,11,-182,3,0,-273,47,60,45
1994,5,6,-145,0,0,-200,39,78,83
1995,1,16,-56,0,0,27,61,70,81
1996,5,12,-118,3,0,-199,48,75,46
1997,5,13,-137,1,0,-168,44,60,97
1998,10,8,-133,1,1,-109,36,81,89
1999,14,6,-139,0,0,-144,35,68,61
2000,17,2,-123,1,0,-27,32,57,132
2001,3,9,-132,0,0,-125,53,78,75
2002,14,4,-139,1,0,-143,39,80,68
2003,16,7,-131,4,0,-156,32,74,45
2004,12,13,-105,2,0,-79,41,71,119
2005,10,10,-85,2,1,-113,49,68,63
2006,16,3,-133,2,1,-172,41,72,92
2007,10,3,-143,2,0,-128,42,58,78
2008,14,17,-155,2,0,-89,35,79,91
2009,18,2,-134,3,7,-133,49,72,85
2010,10,12,-95,3,1,-134,52,81,112
2011,15,3,-67,1,0,-94,48,63,83
2012,11,10,-99,1,0,-42,42,84,121
2013,10,7,-93,2,2,-155,48,73,43
2014,5,6,-49,1,2,-84,42,73,71
2015,11,5,-145,1,2,-82,38,73,128
2016,7,13,-106,2,0,-70,42,71,112
2016
2017,5,7,-96,2,0,-102,48,71,116
2018,4,3,-11,2,0,-16,48,62,100
2019,11,8,-103,0,2,-45,45,73,107
2020,6,1,-102,3,0,-155,45,76,88
2021,12,8,-146,0,1,-172,42,66,98
2022,4,6,-45,2,0,-53,48,63,85
2023,7,8,-57,2,0,-118,42,67,53
2024,8,8,-63,0,0,-101,53,75,97
2025,12,3,-187,4,0,-232,33,73,65
2026,5,7,-122,3,0,-101,45,57,73
2027,13,0,-192,3,0,-287,26,64,64
2028,5,2,-140,3,0,-155,45,76,74
2029,19,1,-11,4,0,-152,35,65,36
2030,14,7,-74,5,2,-71,38,74,71
2031,14,3,-185,1,0,-182,29,61,102
2032,15,5,-56,1,0,-93,37,73,91
2033,4,3,-60,4,0,-151,45,77,87
2034,15,11,-118,4,1,-166,33,61,51
2035,7,4,-91,2,1,-119,44,69,69
2036,12,0,-136,4,0,-233,36,58,30
2037,6,1,-70,4,0,-124,47,73,87
2038,12,1,-66,2,2,-88,52,69,78
2039,13,6,-65,3,0,-147,52,65,60
2040,9,8,-102,2,2,-136,44,73,71
2041,17,7,-76,2,2,-70,39,47,141
2042,22,2,-128,2,1,-139,28,66,65
2043,15,4,-142,1,5,-157,37,57,66
2044,13,2,-83,2,0,-123,47,67,125
2045,31,4,-138,4,4,-255,13,69,41
2046,10,10,-50,4,0,-77,41,65,100
