year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,622,416,155,-45,86,0.7,1816,0,10.6,180
1988,634,414,171,12,101,-0.4,1774,8,12.6,220
1989,646,436,159,-72,180,1.2,1920,5,11.1,178
1990,598,466,86,-104,127,-0.1,1913,9,13.0,212
1991,560,503,-28,-128,60,0.4,1891,7,11.5,186
1992,595,413,136,-9,77,0.0,1699,3,10.6,199
1993,444,573,-228,-299,53,0.6,1985,9,12.3,194
1994,506,495,-89,-183,51,0.8,1802,7,11.1,199
1995,666,375,240,50,111,0.1,1602,5,11.6,218
1996,497,496,-92,-192,42,-1.1,1697,5,11.7,221
1997,554,494,-45,-123,55,0.4,1820,6,11.1,199
1998,561,451,64,-74,77,0.9,2041,16,13.3,205
1999,595,450,95,-77,96,-0.4,2038,14,11.9,186
2000,629,442,139,-6,84,0.7,2002,17,10.8,186
2001,642,499,43,-74,90,-0.8,1535,3,8.9,216
2002,556,447,57,-97,101,0.9,2030,17,13.0,192
2003,490,456,-15,-121,83,-0.3,1957,18,12.2,210
2004,611,426,119,-41,78,0.8,1849,12,11.9,204
2005,582,415,112,-98,120,0.4,1861,11,11.9,202
2006,537,450,39,-146,106,0.8,2032,18,12.9,195
2007,536,459,17,-132,62,2.5,2222,11,13.5,178
2008,596,440,109,-51,62,-0.3,1880,14,11.2,202
2009,585,462,78,-127,131,0.7,2132,21,13.5,187
2010,511,450,16,-128,70,-0.2,1796,14,12.0,212
2011,568,444,79,-82,105,-0.4,1911,20,11.6,200
2012,617,443,131,-34,65,0.0,1889,16,12.6,208
2013,524,449,21,-149,93,1.1,1973,13,12.9,190
2014,537,445,48,-49,67,-0.1,2028,16,13.1,200
2015,601,462,91,-47,66,0.7,1942,14,12.2,203
2016,565,429,88,-42,85,-0.3,1815,11,11.4,204
2016
2017,603,424,127,-51,79,1.1,1883,7,12.1,183
2018,679,419,203,46,96,1.8,2005,4,11.2,181
2019,660,442,164,7,90,1.8,2135,14,13.7,189
2020,536,473,13,-174,88,1.0,2160,11,14.2,199
2021,625,546,-18,-122,73,2.2,2162,15,13.7,189
2022,611,429,129,-12,90,1.5,2094,5,13.0,183
2023,628,428,150,-38,107,1.2,1925,7,12.0,190
2024,718,437,226,27,117,1.6,2105,16,15.0,196
2025,544,554,-105,-253,84,2.9,2288,15,14.1,179
2026,630,430,145,-65,100,2.7,2107,5,12.5,176
2027,572,582,-124,-275,97,2.4,2305,17,12.0,172
2028,551,433,71,-141,120,1.1,2038,6,13.2,197
2029,679,459,173,-35,119,2.3,2326,19,13.6,174
2030,619,428,139,-51,99,2.1,2089,18,12.7,185
2031,598,592,-106,-236,91,2.9,2219,14,12.0,171
2032,660,459,137,-55,132,2.6,2185,18,12.7,181
2033,657,455,146,-17,112,1.4,1913,4,11.4,195
2034,554,460,32,-173,127,2.2,1988,15,11.5,186
2035,563,436,76,-68,101,1.0,2016,7,11.9,185
2036,584,472,62,-186,167,2.2,2295,14,13.2,167
2037,674,464,156,-62,166,2.3,2093,6,13.4,188
2038,564,426,90,-65,80,0.9,1870,12,11.4,188
2039,637,444,140,-59,124,1.2,1921,13,12.3,196
2040,604,436,109,-67,78,2.4,1982,9,11.4,183
2041,673,481,134,-56,112,3.1,2417,18,14.0,156
2042,625,474,91,-44,71,3.0,2260,22,11.9,172
2043,638,469,112,-75,113,2.8,2246,15,12.4,165
2044,590,438,99,-49,104,2.0,2048,13,13.2,180
2045,511,504,-53,-209,86,3.4,2436,31,13.4,176
2046,664,451,157,-36,132,1.4,1986,11,12.2,190
