year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,774,519,110,-113,133,8.3,3238,13,16.1,84
1988,710,466,105,-139,212,6.8,2763,2,14.8,127
1989,710,493,65,-131,105,8.1,3102,15,15.9,92
1990,762,516,103,-178,227,8.5,3250,8,16.2,93
1991,745,572,-23,-203,124,7.7,3000,2,14.4,99
1992,605,459,5,-136,79,7.7,2951,4,15.2,89
1993,832,674,-104,-335,171,8.5,3247,11,15.9,83
1994,722,645,-136,-320,111,7.9,3088,6,15.0,96
1995,673,449,89,-128,162,7.4,2772,2,14.0,106
1996,727,668,-180,-366,128,7.7,3055,4,15.5,100
1997,805,637,-57,-256,144,8.2,3122,16,15.5,108
1998,787,494,155,-126,193,7.1,2842,2,14.6,116
1999,652,637,-237,-358,64,7.3,2790,3,13.5,101
2000,755,616,-81,-265,125,8.1,3073,5,15.0,93
2001,746,460,145,-122,153,7.6,2946,3,14.2,93
2002,649,533,-22,-339,187,7.9,3088,9,15.7,95
2003,744,488,115,-136,151,8.0,3056,3,14.6,75
2004,521,522,-150,-283,73,7.5,2967,12,16.0,108
2005,685,502,58,-134,138,7.5,2929,7,14.6,102
2006,670,516,13,-273,209,8.5,3212,9,15.1,83
2007,749,507,92,-185,190,8.2,3123,8,14.8,94
2008,650,515,-5,-186,151,8.3,3129,8,15.4,94
2009,825,479,206,-54,177,7.7,2967,9,14.5,101
2010,713,455,116,-119,175,7.9,3076,9,15.6,98
2011,728,510,82,-148,120,7.8,3007,8,14.3,98
2012,650,510,2,-206,130,7.5,2912,3,15.9,122
2013,759,508,110,-172,206,8.7,3257,11,15.5,64
2014,627,527,-35,-227,149,7.5,3066,14,15.6,109
2015,693,518,27,-174,136,8.7,3269,8,14.4,67
2016,670,524,13,-254,201,8.1,3071,10,15.8,91
2016
2017,747,471,122,-143,207,8.5,3172,4,15.3,75
2018,792,490,158,-62,169,9.0,3384,6,15.7,77
2019,718,545,24,-232,170,9.6,3602,18,17.0,68
2020,718,491,68,-193,204,9.1,3378,5,15.4,75
2021,809,609,-28,-223,172,9.3,3441,3,15.4,63
2022,799,494,150,-160,202,8.6,3218,11,15.8,87
2023,856,643,-33,-228,155,9.0,3367,7,15.0,82
2024,767,636,-104,-240,128,9.0,3389,13,16.0,79
2025,686,520,11,-278,176,9.2,3411,12,16.2,67
2026,843,665,-64,-319,216,8.7,3248,2,14.7,68
2027,682,641,-183,-349,120,8.8,3339,1,16.0,76
2028,682,455,77,-86,120,7.7,3002,5,15.0,107
2029,752,708,-212,-422,115,8.7,3311,10,16.3,83
2030,707,671,-201,-368,149,9.5,3531,15,16.3,75
2031,687,488,51,-193,144,10.2,3776,6,16.0,56
2032,888,489,240,-78,238,8.6,3179,5,15.8,68
2033,782,518,116,-135,177,9.0,3345,16,15.7,66
2034,678,518,10,-196,131,8.4,3197,9,15.3,98
2035,669,504,13,-189,147,9.1,3370,7,15.4,84
2036,736,518,67,-171,144,9.1,3437,12,15.8,77
2037,698,520,31,-237,207,9.2,3444,14,16.5,71
2038,826,512,161,-149,236,9.3,3446,12,16.1,68
2039,741,495,103,-166,207,9.5,3519,8,15.8,51
2040,792,479,166,-60,178,8.1,3046,2,14.8,76
2041,763,539,74,-161,161,9.5,3555,21,16.7,60
2042,752,480,119,-106,195,8.6,3189,6,14.7,73
2043,870,500,223,2,160,9.0,3388,8,15.7,61
2044,825,514,153,-136,204,9.3,3443,7,15.7,69
2045,664,537,-20,-239,152,9.5,3495,9,15.9,57
2046,602,489,-36,-135,40,8.5,3164,9,15.2,83
