year,annual-average-temperature
1987,6.9
1988,8.6
1989,9.1
1990,9.2
1991,8.3
1992,9.2
1993,7.9
1994,8.8
1995,8.3
1996,7.0
1997,8.6
1998,8.3
1999,8.9
2000,9.3
2001,8.2
2002,9.1
2003,8.7
2004,8.6
2005,8.6
2006,9.2
2007,9.2
2008,8.9
2009,8.9
2010,6.6
2011,9.0
2012,8.5
2013,8.3
2014,10.0
2015,9.1
2016,9.0
