year,annual-hydric-deficit
1987,55
1988,132
1989,56
1990,-59
1991,52
1992,100
1993,68
1994,81
1995,677
1996,509
1997,361
1998,431
1999,805
2000,556
2001,709
2002,1078
2003,197
2004,472
2005,512
2006,427
2007,618
2008,389
2009,396
2010,652
2011,390
2012,544
2013,554
2014,397
2015,1023
2016,1501
