year,annual-average-temperature
1987,7.9
1988,9.0
1989,9.0
1990,9.3
1991,8.6
1992,9.2
1993,8.8
1994,10.1
1995,8.4
1996,7.2
1997,8.9
1998,9.0
1999,8.9
2000,9.7
2001,9.0
2002,9.6
2003,9.5
2004,8.4
2005,8.2
2006,8.9
2007,9.4
2008,9.0
2009,9.1
2010,7.9
2011,9.8
2012,9.0
2013,8.5
2014,10.1
2015,9.8
2016,9.5
