year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,25,1,-32,4,6,-181,52,30,156
1988,12,7,-63,3,1,-243,44,30,113
1989,7,1,-6,4,7,-209,63,29,89
1990,3,0,-3,3,1,-81,66,11,110
1991,10,2,-11,2,3,-188,62,29,140
1992,22,1,-30,3,7,-135,48,22,173
1993,23,1,-117,6,13,-296,42,23,140
1994,15,9,-97,3,12,-256,45,28,89
1995,18,13,-97,5,3,-293,50,39,218
1996,20,1,-112,5,2,-249,62,31,241
1997,14,0,-5,3,0,-160,43,18,113
1998,21,3,-29,5,9,-187,53,29,224
1999,25,4,-142,4,3,-335,42,23,121
2000,10,2,-35,3,7,-226,61,27,117
2001,34,1,-10,3,10,-122,50,16,161
2002,30,6,-33,3,8,-101,44,16,237
2003,9,8,-24,3,5,-45,58,17,245
2004,26,1,-114,5,13,-279,40,9,208
2005,16,5,-32,3,3,-233,53,38,85
2006,41,8,-100,2,4,-140,37,20,157
2007,20,2,-12,4,8,-120,38,32,186
2008,20,2,-107,4,6,-259,52,29,112
2009,10,7,-51,1,0,-132,61,16,123
2010,23,5,-23,2,3,-36,46,10,179
2011,3,5,-30,4,0,-117,60,39,191
2012,15,2,-19,5,0,-229,47,13,100
2013,18,3,-72,6,4,-327,48,22,125
2014,23,1,-128,4,1,-258,48,25,116
2015,25,5,-78,6,5,-260,41,17,161
2016,10,0,-100,4,1,-209,53,31,95
2016
2017,42,1,-117,5,5,-239,48,8,175
2018,15,1,-102,5,2,-240,52,9,188
2019,14,0,-157,8,17,-298,45,16,253
2020,23,2,-61,7,12,-253,48,19,188
2021,23,2,-114,3,7,-334,54,10,92
2022,42,0,-147,5,5,-346,33,19,177
2023,34,0,-156,6,3,-311,45,19,274
2024,20,3,-176,8,15,-401,41,19,131
2025,25,1,-48,7,11,-179,44,4,145
2026,31,6,-128,9,15,-347,43,7,238
2027,36,2,-183,5,10,-343,36,10,134
2028,26,2,-97,6,11,-322,43,8,152
2029,22,1,-84,5,8,-241,62,14,221
2030,42,2,-181,6,13,-386,36,23,191
2031,18,8,-89,7,3,-208,46,17,106
2032,27,2,-73,6,12,-247,44,7,95
2033,24,3,-114,6,18,-315,49,27,142
2034,53,9,-157,8,21,-373,28,16,161
2035,38,0,-88,7,9,-197,38,20,272
2036,12,3,-1,4,17,-235,58,11,80
2037,27,1,-101,7,1,-328,56,7,158
2038,24,0,-69,4,4,-244,50,18,114
2039,29,1,-138,6,7,-269,39,13,203
2040,23,4,-127,5,9,-333,45,11,125
2041,29,0,-158,7,10,-338,34,23,109
2042,27,1,-35,4,10,-213,37,20,136
2043,24,0,-48,6,8,-213,46,24,72
2044,20,0,-149,6,5,-335,55,11,190
2045,39,3,-101,5,9,-247,33,30,193
2046,27,0,-69,6,15,-279,53,9,146
