year,annual-average-temperature
1987,10.8
1988,11.7
1989,12.0
1990,12.0
1991,11.5
1992,11.7
1993,11.3
1994,12.6
1995,11.7
1996,10.8
1997,12.0
1998,11.4
1999,11.9
2000,12.3
2001,12.1
2002,12.5
2003,13.2
2004,11.9
2005,11.8
2006,12.7
2007,12.2
2008,11.9
2009,12.2
2010,11.1
2011,12.7
2012,12.0
2013,11.0
2014,12.5
2015,12.4
2016,11.9
