year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,760,562,37,-127,56,7.8,3097,29,16.6,122
1988,881,589,135,-75,97,8.5,3314,30,16.3,93
1989,959,542,288,-66,205,7.1,2870,15,13.6,129
1990,867,527,171,-5,68,7.5,2992,7,14.3,119
1991,1101,659,214,28,139,9.0,3376,16,14.9,77
1992,833,511,168,16,60,6.8,2838,9,15.2,120
1993,804,620,-51,-113,1,7.3,2842,15,14.7,98
1994,913,646,31,-138,61,8.0,3072,15,15.1,95
1995,1031,536,341,93,180,7.5,3133,14,15.8,105
1996,919,687,-4,-162,60,7.6,3071,19,15.1,115
1997,838,660,-40,-101,16,7.7,3104,16,15.4,118
1998,1019,536,329,94,177,7.3,3033,18,16.4,114
1999,887,693,-57,-199,39,7.8,3119,22,16.8,114
2000,853,656,-34,-142,62,8.5,3284,22,16.1,100
2001,1026,543,350,144,107,6.9,2895,12,16.4,137
2002,991,548,300,65,110,7.2,2911,16,15.4,110
2003,829,590,90,-127,140,8.3,3217,32,15.7,101
2004,1026,548,331,49,146,6.9,2820,20,15.9,119
2005,796,532,112,-69,122,7.1,2899,24,15.6,109
2006,887,562,165,66,33,8.4,3150,23,16.0,82
2007,889,513,220,28,109,7.4,2950,9,14.9,108
2008,1098,537,421,166,146,7.6,3016,16,15.9,110
2009,987,521,302,117,103,7.8,2985,9,13.6,85
2010,903,512,231,75,85,6.8,2892,17,14.1,121
2011,902,573,173,-62,80,8.6,3245,40,16.2,103
2012,936,540,250,-43,138,6.6,2739,26,16.1,155
2013,881,550,181,-119,205,7.4,2971,17,15.9,112
2014,1000,555,295,-6,196,8.0,3218,15,16.1,100
2015,971,535,270,39,145,8.1,3126,7,14.4,89
2016,1026,560,307,107,132,8.1,3168,21,14.8,97
2016
2017,788,577,48,-133,88,8.7,3291,26,16.2,108
2018,923,550,215,-44,155,8.4,3138,30,15.9,100
2019,868,568,137,-49,104,9.3,3437,21,16.3,77
2020,745,617,-34,-243,122,9.9,3701,39,16.9,81
2021,774,653,-97,-251,94,8.2,3181,34,17.0,110
2022,737,573,6,-148,90,9.1,3394,26,17.3,89
2023,808,770,-208,-371,122,10.5,3911,51,18.5,70
2024,725,676,-191,-264,36,9.2,3451,30,16.8,94
2025,769,562,62,-147,119,8.7,3359,29,17.1,100
2026,977,728,12,-201,121,9.2,3545,52,16.9,98
2027,856,731,-71,-243,107,8.0,3243,44,17.6,132
2028,976,602,217,-180,259,8.8,3408,30,17.7,102
2029,841,689,-115,-219,54,9.0,3400,25,16.5,88
2030,878,671,-17,-178,60,9.4,3493,35,17.4,76
2031,916,555,206,-60,221,8.8,3318,29,16.8,100
2032,1040,553,330,62,159,9.2,3415,28,17.0,77
2033,962,598,211,-60,123,8.5,3301,47,17.1,110
2034,701,581,-50,-239,89,8.4,3189,18,15.4,99
2035,806,599,48,-258,130,9.8,3627,34,17.1,75
2036,678,612,-128,-241,94,10.4,3882,56,19.0,65
2037,1021,580,277,-36,153,9.1,3424,36,17.6,98
2038,809,566,80,-228,180,9.3,3441,26,16.8,65
2039,911,568,185,-25,146,9.1,3397,24,16.1,77
2040,1001,568,272,-29,152,9.0,3391,27,16.5,77
2041,845,561,123,-39,116,8.9,3381,39,17.1,83
2042,712,563,-21,-178,69,9.6,3589,34,16.5,71
2043,882,575,143,-166,180,9.6,3576,37,17.1,73
2044,818,621,27,-161,125,10.6,3972,62,19.0,70
2045,1041,597,305,-36,221,8.7,3395,25,16.0,96
2046,1039,576,296,-25,259,9.5,3550,43,18.5,93

min,200,400,,,,6,2500,,12,30
max,1100,1000,,,,14,5000,,24,150
steps,10,11,,,,9,11,,5,9
decimal

