year,annual-average-temperature
1987,7.1
1988,8.2
1989,8.4
1990,9.8
1991,8.4
1992,9.0
1993,8.5
1994,9.8
1995,8.3
1996,6.9
1997,8.3
1998,8.7
1999,8.8
2000,9.4
2001,8.8
2002,9.3
2003,9.4
2004,8.6
2005,8.6
2006,9.2
2007,9.5
2008,9.0
2009,9.0
2010,8.0
2011,9.7
2012,9.0
2013,8.5
2014,10.1
2015,9.7
2016,9.2

min,6
max,14
steps,9
decimal
