year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1109,834,-46,-602,478,15.9,5821,111,24.0,0
1988,1081,823,-87,-409,233,16.5,6023,107,24.0,2
1989,655,875,-531,-645,120,15.8,5751,112,23.3,6
1990,788,873,-398,-593,109,16.5,6048,134,24.1,5
1991,910,918,-377,-630,166,15.5,5649,114,22.7,13
1992,897,818,-240,-539,182,16.0,5849,115,23.6,8
1993,948,930,-353,-783,301,15.9,5800,125,22.4,12
1994,1038,922,-260,-704,232,15.9,5830,130,23.4,13
1995,994,837,-147,-482,131,15.8,5780,116,23.1,10
1996,681,928,-605,-682,4,15.3,5570,118,23.2,20
1997,594,941,-709,-800,100,16.0,5837,123,23.1,5
1998,510,844,-650,-714,-11,16.0,5851,130,23.6,5
1999,793,906,-484,-739,186,15.0,5493,107,22.0,12
2000,717,918,-582,-742,135,15.5,5668,109,22.9,5
2001,723,838,-418,-659,94,15.4,5605,124,24.0,11
2002,723,873,-470,-746,214,15.6,5714,125,24.0,14
2003,925,850,-251,-537,172,15.6,5688,109,23.3,3
2004,721,887,-479,-785,229,16.0,5848,123,24.6,13
2005,862,830,-272,-551,218,15.6,5685,119,23.5,12
2006,839,865,-344,-682,201,16.2,5922,116,25.0,4
2007,622,881,-581,-725,130,16.3,5934,130,24.3,4
2008,879,861,-302,-618,212,15.9,5799,123,24.0,18
2009,828,813,-302,-610,265,15.6,5691,119,22.9,13
2010,1030,842,-134,-535,302,15.4,5647,118,23.4,20
2011,759,903,-467,-693,114,16.7,6085,127,25.0,3
2012,898,830,-244,-619,243,15.6,5687,108,23.5,5
2013,973,861,-221,-538,318,16.4,5982,122,23.8,3
2014,795,881,-403,-686,238,16.3,5963,126,23.6,2
2015,818,878,-385,-639,190,15.9,5821,118,23.1,9
2016,825,838,-324,-647,195,15.9,5819,120,23.8,2
2016
2017,854,869,-336,-556,220,16.4,5995,111,23.8,4
2018,887,909,-348,-602,191,16.9,6164,129,25.9,6
2019,788,927,-470,-810,216,17.5,6385,133,24.7,2
2020,844,860,-327,-612,216,16.2,5930,128,24.0,8
2021,754,996,-664,-655,24,17.3,6300,154,24.4,3
2022,855,825,-300,-491,189,16.2,5900,106,23.9,1
2023,969,921,-310,-624,218,16.4,5994,113,24.7,1
2024,1004,982,-361,-577,217,16.4,5991,129,24.8,8
2025,937,856,-253,-433,207,16.9,6155,139,25.4,1
2026,975,929,-336,-662,233,17.1,6232,138,25.4,0
2027,921,945,-431,-596,81,17.2,6289,135,24.3,3
2028,655,888,-556,-684,86,17.3,6314,137,25.3,0
2029,726,930,-607,-697,92,16.9,6180,137,25.0,1
2030,816,967,-565,-857,276,17.4,6351,126,25.4,6
2031,796,883,-403,-752,240,16.8,6121,144,24.2,3
2032,1112,844,-38,-530,411,16.0,5874,135,24.2,6
2033,572,847,-607,-697,75,16.8,6135,126,24.9,1
2034,706,873,-491,-702,42,16.0,5853,116,24.9,4
2035,929,872,-266,-503,157,17.1,6229,132,24.6,3
2036,698,891,-525,-786,255,17.0,6214,135,24.3,4
2037,683,869,-539,-678,114,17.1,6258,138,25.7,1
2038,722,920,-514,-729,178,16.5,6030,146,24.6,11
2039,760,866,-424,-631,134,16.4,5998,108,24.9,0
2040,831,852,-359,-621,150,16.4,6008,115,24.5,1
2041,950,879,-261,-578,206,17.6,6409,145,24.3,1
2042,577,858,-619,-665,28,17.1,6224,125,24.0,0
2043,1188,884,-28,-625,448,17.0,6189,127,25.2,3
2044,650,909,-579,-691,122,16.1,5874,132,24.6,18
2045,769,860,-416,-665,151,16.7,6109,127,24.6,1
2046,703,860,-476,-725,275,16.3,5956,128,24.2,5

min,0,600,,,,13,5000,80,21
max,700,1100,,,,19,7000,170,27
steps,8,11,,,,7,11,10,7
decimal



