year,annual-estival-days
1987,130
1988,135
1989,136
1990,140
1991,122
1992,143
1993,140
1994,135
1995,131
1996,119
1997,148
1998,119
1999,137
2000,148
2001,154
2002,120
2003,144
2004,123
2005,128
2006,126
2007,141
2008,133
2009,143
2010,120
2011,140
2012,151
2013,139
2014,140
2015,137
2016,134

min,60
max,160
steps,11
decimal
