year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,43,0,-223,9,27,-566,30,0,67
1988,41,0,-242,7,20,-567,31,0,289
1989,45,0,-269,9,15,-616,20,4,93
1990,64,0,-249,7,23,-585,17,2,104
1991,45,0,-219,9,12,-557,28,8,159
1992,50,0,-230,9,10,-528,23,1,151
1993,56,0,-339,10,12,-664,24,2,23
1994,56,0,-231,9,14,-566,22,3,95
1995,57,0,-209,11,12,-544,24,5,148
1996,51,0,-277,9,15,-594,21,13,157
1997,63,0,-297,7,10,-628,17,4,52
1998,51,0,-293,10,19,-605,27,0,29
1999,50,0,-307,7,8,-614,28,7,101
2000,44,0,-296,9,7,-658,30,4,112
2001,54,0,-226,8,20,-567,28,10,33
2002,50,0,-292,9,21,-632,30,4,73
2003,43,0,-223,9,15,-526,20,1,96
2004,57,0,-293,7,34,-643,18,1,66
2005,52,1,-246,11,12,-572,25,0,94
2006,41,0,-226,10,30,-570,29,1,36
2007,53,0,-302,6,23,-635,23,1,91
2008,51,0,-286,9,17,-620,22,10,104
2009,49,0,-266,10,4,-573,35,4,17
2010,49,0,-235,10,8,-571,29,6,175
2011,60,0,-261,9,40,-630,18,0,100
2012,45,0,-235,5,15,-570,24,3,57
2013,50,0,-267,8,19,-581,26,0,130
2014,60,0,-251,8,13,-585,13,0,57
2015,59,0,-260,10,12,-595,18,6,137
2016,46,0,-218,11,12,-547,29,1,30
2016
2017,49,0,-296,10,28,-640,24,0,247
2018,56,0,-293,6,47,-637,19,0,199
2019,64,1,-319,6,48,-663,17,0,25
2020,55,0,-259,9,12,-588,29,0,141
2021,61,0,-343,10,43,-644,25,0,171
2022,45,0,-208,9,27,-469,28,1,149
2023,39,0,-302,7,31,-623,36,0,120
2024,59,0,-334,10,37,-614,26,1,229
2025,53,0,-239,9,38,-519,28,0,307
2026,53,0,-251,8,38,-617,23,0,179
2027,57,0,-249,8,20,-617,19,0,179
2028,57,0,-291,5,30,-622,20,0,98
2029,53,0,-223,8,21,-559,20,0,17
2030,51,0,-285,9,27,-665,22,5,5
2031,71,0,-273,9,31,-594,20,0,0
2032,59,0,-257,8,9,-587,32,0,226
2033,46,0,-230,8,24,-580,28,0,0
2034,43,0,-257,11,30,-600,33,1,101
2035,56,0,-225,7,37,-487,16,0,150
2036,59,0,-274,11,30,-626,16,4,28
2037,46,0,-250,8,32,-606,25,0,56
2038,62,1,-318,8,29,-640,24,5,42
2039,42,0,-240,9,42,-605,30,0,116
2040,45,0,-159,10,24,-509,30,0,46
2041,63,0,-303,9,28,-601,19,0,164
2042,55,0,-286,4,15,-570,18,0,74
2043,44,0,-274,11,42,-602,29,1,127
2044,62,0,-303,6,34,-655,18,5,85
2045,50,0,-291,11,26,-589,23,0,66
2046,59,0,-295,10,19,-634,31,3,62

min,,0
max,,6
steps,,7
decimal
