year,annual-average-temperature
1987,8.8
1988,9.6
1989,10.1
1990,10.0
1991,9.1
1992,10.5
1993,9.8
1994,11.0
1995,9.7
1996,8.7
1997,9.6
1998,10.4
1999,10.4
2000,11.6
2001,10.9
2002,11.4
2003,10.8
2004,10.1
2005,10.0
2006,10.5
2007,11.4
2008,11.5
2009,11.1
2010,10.2
2011,10.4
2012,10.8
2013,10.5
2014,11.5
2015,11.3
2016,10.9

min,6
max,14
steps,9
decimal
