year,annual-hydric-deficit
1987,25
1988,118
1989,-236
1990,-249
1991,-144
1992,-245
1993,-32
1994,141
1995,-91
1996,-275
1997,-125
1998,2
1999,193
2000,210
2001,161
2002,221
2003,-153
2004,-50
2005,-240
2006,-36
2007,49
2008,76
2009,-33
2010,-130
2011,-184
2012,50
2013,38
2014,121
2015,-35
2016,-14
