year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,8,1,-41,5,2,-145,73,14,132
1988,6,0,-56,5,0,-157,74,21,123
1989,6,0,-82,5,0,-232,56,15,52
1990,8,0,-90,9,1,-261,68,10,88
1991,10,0,-96,4,2,-248,66,8,129
1992,7,1,-42,3,1,-147,77,25,71
1993,14,1,-134,6,3,-345,55,18,123
1994,12,1,-104,7,0,-333,72,15,41
1995,20,6,-122,3,2,-264,56,17,113
1996,6,1,-120,2,0,-254,54,20,40
1997,1,2,-166,6,4,-377,66,7,54
1998,5,0,-106,3,0,-202,69,23,136
1999,1,4,-172,6,0,-321,71,14,110
2000,6,9,-47,4,0,-215,76,8,115
2001,10,0,-51,3,0,-219,63,16,116
2002,5,1,-119,5,0,-260,50,14,114
2003,3,0,-47,8,0,-232,67,9,101
2004,7,0,-67,5,0,-200,70,14,100
2005,1,0,-89,5,0,-285,82,9,101
2006,7,0,-10,5,1,-156,79,5,92
2007,1,0,-91,5,1,-255,72,13,67
2008,3,5,-39,1,0,-102,80,15,101
2009,11,1,-96,8,0,-247,68,12,133
2010,8,3,-71,5,0,-172,66,4,112
2011,8,0,-122,4,0,-304,69,13,76
2012,5,0,-60,4,1,-199,74,5,120
2013,5,1,-12,5,1,-157,76,10,131
2014,7,1,-37,2,1,-137,64,10,112
2015,10,7,10,7,4,-131,62,11,90
2016,4,2,-53,6,2,-190,72,13,136
2016
2017,19,3,-135,6,2,-338,46,10,94
2018,25,2,-188,6,2,-362,51,11,72
2019,29,1,-94,6,7,-340,60,4,42
2020,14,0,-119,5,2,-310,53,10,76
2021,12,2,-119,7,1,-320,63,4,111
2022,1,0,-96,6,1,-236,70,0,92
2023,16,2,-123,8,3,-378,70,11,88
2024,13,1,-192,7,4,-437,56,12,70
2025,11,5,-98,3,0,-194,74,7,94
2026,23,0,-242,6,3,-366,52,10,157
2027,25,0,-217,8,3,-428,44,5,88
2028,8,1,-45,7,3,-203,59,9,53
2029,18,2,-78,5,4,-295,59,12,79
2030,11,0,-118,2,0,-294,59,6,43
2031,12,0,-96,7,2,-237,59,14,125
2032,8,1,-107,7,0,-305,64,4,43
2033,10,1,-111,6,2,-259,56,2,83
2034,19,1,-143,7,2,-382,44,2,71
2035,7,0,-124,7,0,-320,54,12,50
2036,14,0,-99,6,0,-300,52,8,47
2037,15,0,-148,4,0,-335,55,3,69
2038,10,0,-92,2,0,-291,59,6,55
2039,23,2,-179,8,7,-392,59,10,38
2040,13,0,-117,3,1,-259,60,3,90
2041,20,0,-61,5,2,-211,49,7,81
2042,15,0,-158,6,0,-346,54,3,58
2043,9,1,-128,7,1,-254,65,10,130
2044,14,0,-155,7,3,-345,56,6,46
2045,17,0,-126,5,5,-321,64,6,47
2046,16,1,-101,5,5,-320,62,1,70

min,,,,0
max,,,,14
steps,,,,8
decimal
