year,annual-frozen-days
1987,0
1988,1
1989,0
1990,0
1991,1
1992,0
1993,2
1994,0
1995,3
1996,7
1997,0
1998,1
1999,8
2000,3
2001,0
2002,0
2003,1
2004,0
2005,5
2006,0
2007,0
2008,0
2009,0
2010,2
2011,0
2012,6
2013,2
2014,0
2015,0
2016,0
