year,annual-frozen-days
1987,92
1988,105
1989,88
1990,77
1991,95
1992,95
1993,112
1994,74
1995,91
1996,98
1997,110
1998,96
1999,92
2000,75
2001,92
2002,71
2003,116
2004,85
2005,105
2006,88
2007,58
2008,64
2009,67
2010,83
2011,87
2012,84
2013,80
2014,41
2015,70
2016,73
