year,annual-average-temperature
1987,10.1
1988,10.6
1989,11.1
1990,11.2
1991,10.1
1992,11.3
1993,10.6
1994,11.9
1995,10.9
1996,10.0
1997,10.5
1998,10.7
1999,11.2
2000,12.7
2001,11.3
2002,12.3
2003,11.2
2004,11.2
2005,10.6
2006,11.5
2007,12.9
2008,12.6
2009,12.4
2010,11.2
2011,12.1
2012,12.7
2013,11.7
2014,12.6
2015,12.3
2016,11.6

min,6
max,14
steps,9
decimal
