year,annual-frozen-days
1987,88
1988,56
1989,64
1990,50
1991,80
1992,46
1993,67
1994,33
1995,58
1996,94
1997,65
1998,53
1999,40
2000,35
2001,58
2002,42
2003,65
2004,62
2005,64
2006,65
2007,30
2008,54
2009,61
2010,87
2011,39
2012,45
2013,74
2014,16
2015,42
2016,57
