year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,837,527,123,-172,180,8.8,3323,12,14.8,74
1988,790,533,98,-74,97,8.3,3176,24,16.8,87
1989,931,532,217,-122,111,8.8,3330,15,15.4,86
1990,735,520,42,-164,99,8.4,3122,11,15.2,63
1991,841,645,-56,-235,91,9.8,3602,34,16.6,48
1992,615,554,-111,-274,65,8.4,3231,15,14.9,96
1993,842,699,-143,-378,160,9.1,3405,14,14.2,72
1994,1024,625,159,-96,106,8.2,3142,11,15.2,89
1995,1019,515,318,0,151,9.4,3487,13,14.6,66
1996,825,701,-147,-294,101,9.0,3393,24,16.7,82
1997,815,702,-130,-352,120,9.2,3426,30,16.8,84
1998,718,542,2,-133,28,8.2,3162,11,14.8,93
1999,770,700,-204,-349,77,8.8,3349,9,15.0,75
2000,934,642,55,-273,160,8.2,3130,10,15.6,98
2001,742,545,18,-189,60,8.8,3344,8,14.3,76
2002,740,569,-6,-206,108,9.3,3469,24,16.0,76
2003,676,584,-86,-260,61,9.1,3436,20,15.7,80
2004,752,567,9,-256,120,7.9,3015,18,15.9,116
2005,776,552,48,-168,82,9.6,3566,13,15.7,61
2006,820,578,49,-202,121,9.8,3738,19,15.9,59
2007,737,572,-5,-216,127,8.6,3263,26,16.7,96
2008,771,551,39,-209,129,9.1,3450,18,14.9,77
2009,936,538,219,-134,182,8.8,3245,18,16.1,82
2010,788,604,7,-278,150,9.4,3487,20,16.9,66
2011,883,561,127,-164,130,9.9,3633,33,16.8,60
2012,811,536,91,-133,100,7.8,2999,8,14.1,110
2013,716,502,37,-145,112,8.7,3227,9,15.1,69
2014,684,589,-79,-271,72,9.1,3509,27,17.0,79
2015,733,546,16,-168,35,8.1,3145,26,16.5,117
2016,807,556,85,-124,47,8.3,3250,6,16.0,93
2016
2017,1012,580,262,-231,336,9.1,3459,19,16.7,94
2018,721,531,19,-107,94,9.1,3380,25,17.3,81
2019,742,563,9,-267,171,8.7,3328,24,15.3,97
2020,732,592,-32,-287,118,9.5,3580,30,16.5,76
2021,785,758,-230,-452,93,10.2,3784,45,18.5,63
2022,830,564,77,-210,207,10.0,3667,28,17.1,52
2023,831,684,-132,-205,47,9.5,3542,23,16.4,72
2024,764,740,-232,-396,55,10.1,3713,42,16.0,68
2025,859,580,81,-218,145,11.0,4049,33,17.6,45
2026,650,702,-321,-377,-8,9.7,3601,28,16.4,69
2027,594,734,-384,-422,1,9.9,3662,42,17.9,81
2028,833,600,55,-218,187,10.1,3752,34,17.3,56
2029,733,784,-335,-489,97,10.2,3756,53,19.1,72
2030,905,692,-32,-391,225,9.2,3488,22,16.3,73
2031,840,557,121,-211,135,10.3,3802,30,17.4,43
2032,794,560,51,-231,155,9.5,3531,37,17.6,86
2033,807,630,-14,-342,139,10.8,3978,58,19.1,60
2034,700,628,-133,-310,106,10.3,3791,41,16.7,69
2035,742,562,13,-204,87,9.5,3508,23,17.5,71
2036,769,597,-4,-296,181,9.8,3645,40,16.8,75
2037,750,608,-34,-262,101,10.0,3678,37,18.0,68
2038,778,584,1,-186,102,10.0,3743,33,16.8,71
2039,748,589,-27,-271,130,10.5,3866,31,17.8,53
2040,794,632,-18,-412,176,10.4,3872,40,17.4,66
2041,613,594,-161,-335,105,9.0,3448,38,16.9,94
2042,632,568,-120,-337,89,9.6,3597,29,16.9,67
2043,807,561,89,-155,68,9.3,3452,27,17.5,78
2044,702,517,3,-215,124,9.1,3393,11,15.4,55
2045,606,631,-209,-336,79,10.8,3962,42,18.5,59
2046,862,576,119,-105,137,10.1,3754,25,16.5,63
