year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,3,4,-73,2,0,-172,69,29,120
1988,5,9,42,2,1,-57,77,30,67
1989,4,2,-15,2,3,-111,73,41,99
1990,3,0,-26,3,1,-160,85,32,62
1991,15,2,9,3,2,-154,72,20,74
1992,7,4,-126,2,0,-210,64,46,79
1993,10,0,-110,5,0,-277,65,19,108
1994,1,5,29,2,0,-93,79,42,124
1995,9,7,-13,4,3,-65,64,21,200
1996,4,0,-82,2,2,-270,64,26,110
1997,12,7,-100,1,1,-277,56,25,90
1998,4,2,-13,2,0,-108,67,34,129
1999,5,1,-84,3,0,-275,77,33,80
2000,0,5,-81,3,0,-208,82,34,142
2001,0,2,-55,3,0,-140,60,27,88
2002,13,3,-20,3,0,-158,71,28,104
2003,8,7,-46,3,0,-199,58,33,64
2004,5,12,-43,4,0,-179,69,44,62
2005,7,1,-35,3,0,-118,64,22,102
2006,5,1,-119,4,0,-177,63,22,128
2007,7,1,-73,3,3,-233,69,45,127
2008,8,0,-94,2,0,-187,62,31,101
2009,3,3,11,1,2,-103,77,40,136
2010,5,2,-89,4,1,-207,61,27,72
2011,6,5,-10,5,4,-145,77,24,129
2012,6,8,3,0,0,-109,73,42,56
2013,3,0,-12,2,0,-81,79,25,66
2014,6,1,-61,4,3,-217,61,32,69
2015,17,8,-44,5,4,-143,60,35,134
2016,4,9,-25,5,1,-98,75,26,138
2016
2017,6,18,-85,5,1,-172,66,24,121
2018,2,7,-27,1,0,-99,77,11,138
2019,17,7,-97,5,1,-241,60,32,52
2020,11,10,-130,4,1,-285,57,21,127
2021,19,6,-113,5,4,-338,61,22,88
2022,15,4,-37,4,1,-139,73,13,125
2023,10,6,-38,4,0,-153,63,19,141
2024,37,4,-160,3,0,-290,37,22,117
2025,13,4,-8,2,2,-130,62,9,93
2026,8,5,-119,2,0,-242,59,26,113
2027,20,8,-144,3,3,-330,59,24,69
2028,12,10,-80,3,3,-153,55,21,157
2029,17,2,-140,2,3,-385,68,36,70
2030,4,4,-132,4,1,-302,67,33,106
2031,12,2,-12,1,0,-137,64,8,69
2032,21,4,-44,4,3,-214,66,15,84
2033,18,3,-76,5,5,-259,59,15,84
2034,18,3,-77,2,1,-213,41,20,70
2035,4,5,-44,2,4,-205,70,18,97
2036,23,15,-117,3,1,-264,51,16,119
2037,18,10,-36,2,2,-197,62,25,49
2038,19,13,-52,3,0,-175,55,12,179
2039,14,3,-92,4,2,-235,69,15,140
2040,24,4,-160,5,1,-340,43,21,72
2041,21,4,-94,7,0,-278,61,29,89
2042,16,6,-89,5,2,-265,60,16,62
2043,9,6,-37,1,0,-121,62,21,148
2044,2,7,-22,5,0,-147,72,13,76
2045,15,11,-112,5,0,-277,56,16,68
2046,11,7,-28,1,0,-119,52,21,165
