year,annual-hydric-deficit
1987,249
1988,109
1989,-39
1990,23
1991,-194
1992,49
1993,138
1994,-1
1995,157
1996,-203
1997,54
1998,161
1999,58
2000,350
2001,309
2002,121
2003,-112
2004,-33
2005,-103
2006,-16
2007,128
2008,19
2009,39
2010,-64
2011,-252
2012,6
2013,100
2014,54
2015,-215
2016,58
