year,annual-average-temperature
1987,7.3
1988,8.7
1989,9.3
1990,9.3
1991,8.0
1992,9.3
1993,8.4
1994,9.5
1995,8.5
1996,6.9
1997,7.9
1998,8.5
1999,8.7
2000,9.8
2001,8.4
2002,9.2
2003,9.0
2004,9.0
2005,8.4
2006,9.1
2007,9.6
2008,9.6
2009,9.3
2010,8.0
2011,9.0
2012,9.1
2013,8.7
2014,10.1
2015,10.1
2016,9.7
