year,annual-estival-days
1987,37
1988,35
1989,35
1990,37
1991,34
1992,64
1993,58
1994,51
1995,57
1996,35
1997,38
1998,37
1999,27
2000,42
2001,31
2002,50
2003,73
2004,42
2005,43
2006,49
2007,55
2008,48
2009,51
2010,41
2011,44
2012,57
2013,41
2014,39
2015,52
2016,60
