year,annual-frozen-days
1987,40
1988,32
1989,25
1990,33
1991,38
1992,22
1993,29
1994,12
1995,26
1996,27
1997,25
1998,33
1999,25
2000,27
2001,33
2002,14
2003,37
2004,26
2005,60
2006,45
2007,34
2008,29
2009,39
2010,66
2011,29
2012,44
2013,46
2014,14
2015,35
2016,23
