year,annual-average-temperature
1987,13.1
1988,13.6
1989,14.4
1990,14.2
1991,13.2
1992,13.5
1993,13.0
1994,14.3
1995,13.9
1996,13.3
1997,14.5
1998,13.5
1999,13.9
2000,14.2
2001,13.6
2002,13.9
2003,14.6
2004,13.6
2005,13.5
2006,14.4
2007,13.5
2008,13.4
2009,14.2
2010,12.8
2011,14.8
2012,13.8
2013,13.0
2014,14.2
2015,13.9
2016,13.8
