year,annual-average-temperature
1987,1.4
1988,3.6
1989,5.0
1990,4.4
1991,3.2
1992,4.4
1993,3.5
1994,4.0
1995,4.5
1996,3.5
1997,4.7
1998,3.7
1999,4.4
2000,5.4
2001,3.8
2002,4.1
2003,4.0
2004,4.5
2005,4.7
2006,5.1
2007,4.8
2008,5.2
2009,3.7
2010,2.2
2011,5.0
2012,3.3
2013,4.6
2014,5.3
2015,5.6
2016,4.2
