year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,19,2,-115,6,2,-353,58,27,105
1988,26,1,-124,8,2,-390,46,14,86
1989,29,0,-211,8,3,-530,47,4,63
1990,20,1,-288,5,0,-617,47,16,81
1991,17,1,-276,8,1,-545,34,12,2
1992,24,0,-144,9,10,-420,51,13,66
1993,21,0,-198,9,1,-533,43,10,39
1994,26,0,-120,9,0,-444,56,17,47
1995,18,0,-118,7,16,-455,52,24,157
1996,18,1,-186,6,2,-458,71,19,67
1997,21,1,-121,8,1,-440,50,21,58
1998,29,0,-195,8,2,-531,47,21,89
1999,33,0,-138,7,3,-428,40,22,43
2000,15,2,-142,6,1,-411,57,25,84
2001,20,1,-115,7,6,-461,43,6,72
2002,24,0,-83,7,3,-355,52,20,14
2003,20,2,-31,7,6,-349,54,13,133
2004,39,0,-185,9,1,-457,43,9,98
2005,16,0,-193,7,0,-504,56,12,124
2006,19,0,-252,5,7,-587,48,21,87
2007,32,0,-217,9,7,-544,37,15,31
2008,22,5,-201,9,9,-521,43,29,21
2009,24,1,-188,9,7,-522,54,10,90
2010,21,0,-163,8,4,-471,43,10,90
2011,21,2,-108,6,3,-358,57,10,90
2012,21,1,-233,9,10,-532,53,9,43
2013,42,0,-173,8,10,-461,24,21,71
2014,21,0,-193,8,4,-513,47,18,63
2015,25,0,-184,5,2,-444,61,20,33
2016,17,0,-145,7,4,-458,61,14,45
2016
2017,29,3,-235,8,7,-496,40,7,122
2018,32,0,-197,9,8,-531,52,13,15
2019,32,6,-186,8,13,-511,38,12,278
2020,41,9,-152,6,26,-423,43,10,117
2021,32,0,-100,5,11,-367,38,15,29
2022,36,3,-186,8,9,-519,25,13,88
2023,31,0,-99,8,22,-465,40,4,137
2024,27,0,-134,7,12,-432,42,22,327
2025,25,4,-226,9,11,-535,39,15,61
2026,39,0,-176,10,2,-477,49,1,101
2027,32,0,-255,7,4,-540,51,0,162
2028,42,1,-251,7,20,-530,26,4,161
2029,32,8,-256,9,6,-585,39,7,128
2030,18,0,-264,9,6,-575,52,3,213
2031,30,0,-242,10,7,-581,46,11,178
2032,48,0,-226,6,25,-554,24,19,207
2033,29,0,-267,10,4,-583,39,15,183
2034,34,1,-267,10,26,-577,44,16,220
2035,29,2,-227,10,14,-507,28,11,63
2036,36,2,-237,11,4,-571,38,5,125
2037,31,0,-231,9,8,-572,47,16,6
2038,39,0,-212,10,9,-511,40,1,131
2039,28,4,-275,11,7,-600,27,6,73
2040,40,0,-303,11,10,-639,40,5,55
2041,39,0,-224,10,10,-569,42,9,5
2042,43,0,-239,9,18,-600,50,14,94
2043,30,0,-243,11,7,-527,27,8,195
2044,40,0,-126,7,16,-491,33,1,184
2045,29,0,-215,7,17,-516,60,7,169
2046,40,0,-165,7,8,-463,39,9,116

min,,0
max,,10
steps,,11
decimal
