year,annual-average-temperature
1987,5.0
1988,6.7
1989,8.4
1990,8.2
1991,7.2
1992,7.7
1993,6.7
1994,7.2
1995,7.1
1996,5.5
1997,6.8
1998,6.8
1999,7.8
2000,8.3
2001,7.7
2002,8.2
2003,7.2
2004,7.1
2005,7.3
2006,7.7
2007,8.3
2008,8.4
2009,7.4
2010,6.8
2011,7.9
2012,7.2
2013,7.8
2014,8.3
2015,8.8
2016,8.0
