year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,390,897,-881,-713,-1,14.4,5252,101,22.2,32
1988,253,962,-1084,-842,-61,14.6,5325,131,23.4,35
1989,295,879,-959,-763,-43,14.1,5166,106,22.4,30
1990,313,948,-1029,-775,-58,14.9,5442,123,23.9,19
1991,346,942,-1023,-831,24,14.1,5141,104,22.3,32
1992,286,894,-981,-776,-54,14.7,5379,105,23.1,18
1993,239,928,-1100,-829,-98,13.9,5074,109,22.9,38
1994,271,983,-1168,-859,-146,15.3,5590,111,23.2,14
1995,359,866,-887,-669,-84,14.4,5246,110,22.9,36
1996,277,925,-1052,-837,-64,14.1,5163,101,23.1,38
1997,280,917,-1025,-831,-85,15.0,5492,129,23.2,25
1998,286,983,-1122,-856,-80,15.1,5520,120,23.6,17
1999,367,927,-940,-757,-70,14.8,5399,115,23.4,18
2000,255,957,-1147,-871,-86,14.4,5264,108,22.1,22
2001,388,966,-1009,-832,5,14.7,5357,111,23.0,32
2002,281,908,-996,-746,-69,13.9,5095,108,21.9,48
2003,189,934,-1142,-814,-138,14.9,5455,110,22.6,22
2004,258,974,-1097,-903,-78,14.9,5422,123,22.6,26
2005,369,927,-905,-755,-72,14.5,5292,121,23.5,33
2006,347,920,-961,-820,-19,14.3,5222,118,22.2,31
2007,314,925,-989,-724,-113,14.6,5334,104,23.9,30
2008,396,950,-927,-837,74,14.7,5383,110,22.3,25
2009,226,962,-1116,-844,-140,14.9,5448,126,23.1,20
2010,333,931,-970,-842,0,14.4,5273,109,22.0,23
2011,449,876,-813,-744,114,14.8,5397,106,21.5,13
2012,291,917,-996,-834,-61,14.7,5363,112,22.1,22
2013,340,952,-1004,-747,-123,15.0,5467,124,23.0,24
2014,402,899,-888,-723,-19,14.7,5374,101,23.6,26
2015,382,924,-914,-719,-96,14.2,5184,115,22.5,34
2016,232,930,-1086,-823,-108,15.0,5471,106,23.2,27
2016
2017,242,941,-1085,-891,-115,15.6,5687,120,24.9,9
2018,336,975,-1020,-901,5,15.5,5669,134,24.1,18
2019,319,940,-1027,-739,-114,15.5,5669,122,23.4,22
2020,487,952,-844,-611,-102,15.4,5636,116,23.8,12
2021,230,1071,-1268,-983,-120,16.1,5861,142,24.7,12
2022,411,902,-855,-676,-106,14.5,5285,110,24.4,25
2023,284,938,-1090,-819,-73,15.1,5527,121,23.4,10
2024,447,994,-1001,-790,-60,15.6,5711,134,23.7,11
2025,254,947,-1088,-868,-115,15.5,5672,126,24.3,12
2026,310,952,-1076,-802,-74,15.8,5766,120,23.3,8
2027,261,982,-1111,-894,-71,16.1,5889,135,25.1,7
2028,395,979,-984,-744,-89,14.9,5452,120,24.4,23
2029,362,996,-1091,-725,-153,15.7,5742,122,23.9,19
2030,448,947,-877,-714,-12,15.5,5648,128,23.2,12
2031,219,951,-1135,-837,-153,16.0,5825,115,24.1,13
2032,506,918,-803,-612,-122,15.4,5633,108,23.9,6
2033,377,948,-951,-757,-8,15.1,5503,121,23.0,20
2034,338,924,-958,-756,-79,15.1,5500,117,23.8,7
2035,277,945,-1056,-817,-43,15.6,5701,113,23.2,10
2036,484,1023,-934,-705,-80,16.0,5874,138,24.9,6
2037,355,954,-988,-815,-58,15.1,5521,127,23.8,28
2038,333,993,-1036,-896,-66,15.5,5646,128,23.4,13
2039,282,994,-1104,-856,-139,16.3,5936,134,24.8,7
2040,229,988,-1158,-921,-93,16.0,5844,152,25.2,26
2041,326,979,-1054,-820,-113,15.8,5769,141,24.9,13
2042,413,939,-927,-793,-57,15.9,5796,115,24.0,7
2043,300,936,-1047,-817,-97,15.9,5817,129,24.2,19
2044,194,927,-1134,-816,-151,15.7,5761,112,23.5,6
2045,449,918,-841,-736,12,15.2,5554,114,23.2,20
2046,362,993,-1005,-890,-24,16.0,5837,133,25.6,16
