year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,26,1,-95,7,15,-351,51,18,46
1988,32,1,-149,8,15,-371,49,5,96
1989,20,0,-52,5,8,-307,54,13,36
1990,24,0,-145,5,10,-295,51,4,85
1991,14,4,-86,4,5,-322,50,5,74
1992,38,4,-161,6,16,-404,36,5,58
1993,13,0,-59,2,4,-213,42,14,96
1994,27,0,-181,7,8,-432,44,3,57
1995,3,6,-34,4,6,-224,61,5,77
1996,27,3,-179,6,7,-434,35,9,81
1997,28,1,-216,8,6,-515,51,14,61
1998,20,2,-65,5,0,-235,44,6,78
1999,8,3,-13,2,3,-103,61,11,129
2000,32,3,-165,5,3,-304,49,11,105
2001,19,0,-41,5,13,-183,63,10,136
2002,27,1,-65,8,5,-301,46,9,51
2003,20,1,-108,5,13,-343,36,17,74
2004,22,0,-117,6,12,-342,51,9,81
2005,33,0,-103,6,17,-290,42,13,138
2006,22,0,-87,4,9,-234,56,7,117
2007,28,0,-101,6,7,-319,43,11,63
2008,32,0,-135,9,10,-292,39,12,163
2009,21,0,-74,6,5,-349,39,21,83
2010,22,0,-81,7,20,-314,59,9,66
2011,12,1,-52,5,5,-258,47,15,48
2012,26,2,-86,7,9,-263,49,15,159
2013,24,1,-111,5,0,-319,44,3,48
2014,17,1,-32,6,17,-256,46,5,80
2015,29,5,11,5,4,-211,35,9,47
2016,21,1,-104,9,11,-361,50,8,52
2016
2017,32,1,-48,6,8,-260,35,5,127
2018,39,0,-179,8,14,-475,40,3,46
2019,37,0,-155,7,22,-441,41,10,50
2020,33,0,-214,8,8,-452,32,5,74
2021,47,0,-188,8,20,-494,24,2,96
2022,33,0,-107,6,36,-396,41,4,98
2023,21,0,-81,6,21,-414,47,6,63
2024,43,0,-166,6,11,-409,37,7,76
2025,30,0,-160,6,21,-377,47,1,54
2026,44,0,-279,9,15,-583,36,5,20
2027,54,0,-257,8,23,-485,42,8,98
2028,31,1,-148,8,5,-338,51,3,148
2029,44,0,-163,6,22,-438,30,12,24
2030,29,1,-254,8,10,-513,51,3,39
2031,45,0,-208,8,5,-432,42,7,18
2032,60,0,-212,9,27,-448,19,7,87
2033,36,5,-164,5,12,-382,41,0,54
2034,27,0,-101,8,16,-381,36,6,58
2035,58,0,-225,9,24,-513,23,9,82
2036,32,2,-185,5,11,-411,42,3,38
2037,38,0,-141,6,13,-363,48,10,69
2038,33,1,-134,7,14,-282,30,6,105
2039,47,1,-244,10,9,-489,28,0,54
2040,30,0,-135,5,9,-329,31,5,62
2041,31,0,-225,8,14,-483,35,1,32
2042,37,0,-152,6,21,-411,27,2,8
2043,27,2,-152,5,15,-406,42,1,12
2044,47,1,-231,9,11,-484,28,1,111
2045,35,0,-147,4,7,-396,39,4,40
2046,44,2,-192,7,15,-424,25,12,48
