year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,7,0,-326,9,2,-627,41,10,45
1988,0,0,-347,8,6,-641,32,20,59
1989,1,2,-324,8,9,-677,43,10,7
1990,12,0,-452,10,7,-761,38,6,13
1991,10,0,-438,10,3,-718,30,6,114
1992,2,0,-335,9,1,-569,40,14,82
1993,17,0,-413,10,9,-737,36,10,51
1994,5,0,-359,9,7,-631,39,3,27
1995,7,0,-356,8,1,-646,25,12,22
1996,7,0,-268,7,13,-575,43,16,38
1997,4,0,-433,9,6,-704,29,5,21
1998,9,0,-425,8,15,-682,33,2,16
1999,3,0,-411,9,3,-695,33,2,33
2000,7,1,-403,6,3,-715,42,11,107
2001,10,0,-334,8,2,-601,26,17,46
2002,3,0,-366,10,19,-713,45,13,46
2003,9,0,-425,10,5,-715,28,8,39
2004,15,0,-457,9,7,-699,25,7,112
2005,5,0,-401,9,9,-717,31,8,21
2006,1,2,-315,8,6,-644,38,9,80
2007,5,0,-370,9,7,-600,32,5,31
2008,2,0,-375,0,12,-723,35,5,21
2009,11,0,-345,8,4,-654,33,3,45
2010,5,0,-424,9,8,-695,31,4,46
2011,16,0,-479,8,3,-752,23,23,6
2012,10,0,-340,7,9,-618,37,5,42
2013,10,0,-286,10,14,-657,32,8,82
2014,3,0,-305,8,1,-580,39,1,64
2015,13,0,-327,9,5,-617,26,20,117
2016,0,0,-264,7,3,-556,47,9,30
2016
2017,7,0,-326,9,2,-627,41,10,45
2018,0,0,-347,8,6,-641,32,20,59
2019,1,2,-324,8,9,-677,43,10,7
2020,12,0,-452,11,7,-761,38,6,13
2021,10,0,-438,10,3,-718,30,6,114
2022,2,0,-335,9,1,-569,40,14,82
2023,17,0,-413,10,9,-737,36,10,51
2024,5,0,-359,9,7,-631,39,3,27
2025,7,0,-356,8,1,-646,25,12,22
2026,7,0,-268,7,13,-575,43,16,38
2027,4,0,-433,9,6,-704,29,5,21
2028,9,0,-425,8,15,-682,33,2,16
2029,3,0,-411,9,3,-695,33,2,33
2030,7,1,-403,6,3,-715,42,11,107
2031,10,0,-334,8,2,-601,26,17,46
2032,3,0,-366,10,19,-713,45,13,46
2033,9,0,-425,10,5,-715,28,8,39
2034,15,0,-457,9,7,-699,25,7,112
2035,5,0,-401,9,9,-717,31,8,21
2036,1,2,-315,8,6,-644,38,9,80
2037,5,0,-370,9,7,-600,32,5,31
2038,2,0,-375,0,12,-723,35,5,21
2039,11,0,-345,8,4,-654,33,3,45
2040,5,0,-424,9,8,-695,31,4,46
2041,16,0,-479,8,3,-752,23,23,6
2042,10,0,-340,7,9,-618,37,5,42
2043,10,0,-286,10,14,-657,32,8,82
2044,3,0,-305,8,1,-580,39,1,64
2045,13,0,-327,9,5,-617,26,20,117
2046,0,0,-264,7,3,-556,47,9,30
