year,annual-hydric-deficit
1987,-622
1988,-531
1989,-550
1990,-889
1991,-795
1992,-831
1993,-588
1994,-763
1995,-762
1996,-618
1997,-491
1998,-692
1999,-714
2000,-639
2001,-716
2002,-645
2003,-660
2004,-818
2005,-876
2006,-758
2007,-702
2008,-616
2009,-846
2010,-602
2011,-781
2012,-789
2013,-562
2014,-779
2015,-945
2016,-652
