year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,442,898,-719,-726,65,12.4,4516,109,20.5,50
1988,513,904,-679,-692,-3,12.8,4669,95,20.6,36
1989,347,953,-887,-847,-51,13.1,4774,112,23.4,38
1990,398,1009,-917,-925,56,14.6,5359,141,23.7,15
1991,599,1004,-772,-780,-9,13.8,5038,128,21.3,14
1992,491,863,-740,-640,-25,13.4,4899,103,20.3,18
1993,467,1020,-904,-852,6,13.3,4864,121,21.8,34
1994,457,989,-909,-793,-21,13.4,4913,112,23.1,37
1995,417,978,-858,-835,7,13.6,4951,131,22.6,21
1996,436,945,-860,-699,-72,13.1,4769,113,22.3,40
1997,426,1025,-961,-920,-55,13.3,4844,117,22.0,14
1998,402,958,-870,-852,-10,13.9,5086,118,22.4,16
1999,495,995,-868,-863,34,13.7,5013,121,23.0,11
2000,542,967,-798,-802,-81,13.2,4829,124,22.2,25
2001,520,922,-700,-718,5,13.3,4864,127,20.7,46
2002,384,951,-871,-840,-54,13.3,4854,111,23.5,37
2003,337,972,-933,-854,-30,13.6,4959,122,21.5,30
2004,484,971,-796,-780,-36,13.7,4982,121,21.2,24
2005,401,984,-877,-870,-19,13.7,5014,124,23.1,16
2006,456,908,-724,-697,27,12.8,4691,116,22.4,36
2007,385,901,-813,-780,-23,13.5,4922,100,21.3,18
2008,411,954,-855,-850,29,14.1,5135,134,24.3,19
2009,467,939,-775,-754,38,13.5,4916,114,21.4,18
2010,362,979,-935,-859,-33,13.6,4993,128,21.9,30
2011,316,986,-980,-942,-17,13.8,5040,139,22.0,35
2012,537,949,-699,-779,60,13.3,4860,113,22.4,19
2013,497,979,-804,-691,-76,14.1,5153,126,23.0,39
2014,458,872,-745,-669,-68,13.2,4826,100,19.9,17
2015,657,941,-576,-617,93,13.4,4881,122,21.3,28
2016,392,864,-760,-669,-39,11.9,4347,91,20.0,27
2016
2017,442,898,-719,-726,65,12.4,4516,109,20.5,50
2018,513,904,-679,-692,-3,12.8,4669,95,20.6,36
2019,347,953,-887,-847,-51,13.1,4774,112,23.4,38
2020,398,1009,-917,-925,56,14.6,5359,141,23.7,15
2021,599,1004,-772,-780,-9,13.8,5038,128,21.3,14
2022,491,863,-740,-640,-25,13.4,4899,103,20.3,18
2023,467,1020,-904,-852,6,13.3,4864,121,21.8,34
2024,457,989,-909,-793,-21,13.4,4913,112,23.1,37
2025,417,978,-858,-835,7,13.6,4951,131,22.6,21
2026,436,945,-860,-699,-72,13.1,4769,113,22.3,40
2027,426,1025,-961,-920,-55,13.3,4844,117,22.0,14
2028,402,958,-870,-852,-10,13.9,5086,118,22.4,16
2029,495,995,-868,-863,34,13.7,5013,121,23.0,11
2030,542,967,-798,-802,-81,13.2,4829,124,22.2,25
2031,520,922,-700,-718,5,13.3,4864,127,20.7,46
2032,384,951,-871,-840,-54,13.3,4854,111,23.5,37
2033,337,972,-933,-854,-30,13.6,4959,122,21.5,30
2034,484,971,-796,-780,-36,13.7,4982,121,21.2,24
2035,401,984,-877,-870,-19,13.7,5014,124,23.1,16
2036,456,908,-724,-697,27,12.8,4691,116,22.4,36
2037,385,901,-813,-780,-23,13.5,4922,100,21.3,18
2038,411,954,-855,-850,29,14.1,5135,134,24.3,19
2039,467,939,-775,-754,38,13.5,4916,114,21.4,18
2040,362,979,-935,-859,-33,13.6,4993,128,21.9,30
2041,316,986,-980,-942,-17,13.8,5040,139,22.0,35
2042,537,949,-699,-779,60,13.3,4860,113,22.4,19
2043,497,979,-804,-691,-76,14.1,5153,126,23.0,39
2044,458,872,-745,-669,-68,13.2,4826,100,19.9,17
2045,657,941,-576,-617,93,13.4,4881,122,21.3,28
2046,392,864,-760,-669,-39,11.9,4347,91,20.0,27
