year,annual-average-temperature
1987,9.9
1988,11.1
1989,11.3
1990,11.3
1991,10.4
1992,10.7
1993,10.3
1994,11.6
1995,11.2
1996,9.8
1997,11.1
1998,10.8
1999,11.4
2000,11.7
2001,11.0
2002,11.7
2003,11.8
2004,10.8
2005,11.0
2006,11.6
2007,11.4
2008,10.9
2009,11.3
2010,10.1
2011,12.0
2012,11.1
2013,10.7
2014,12.2
2015,12.0
2016,11.3

min,8
max,14
steps,7
decimal



