year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,8,0,-78,3,2,-162,65,26,138
1988,18,3,-45,2,4,-225,50,28,70
1989,15,0,-33,4,2,-210,59,28,74
1990,12,6,-58,1,1,-179,70,19,100
1991,11,2,-67,2,2,-206,52,21,74
1992,11,1,-31,2,1,-44,70,23,225
1993,14,2,-65,6,8,-303,68,26,118
1994,9,2,-32,4,0,-207,60,34,99
1995,25,1,-35,1,3,-152,36,33,128
1996,14,0,-24,3,6,-180,70,10,124
1997,18,5,-118,5,9,-383,54,30,53
1998,4,7,-45,6,0,-182,50,24,149
1999,6,2,-49,4,8,-299,60,35,63
2000,7,0,-85,3,2,-290,62,33,77
2001,11,0,-137,4,3,-276,57,25,69
2002,16,2,-6,2,3,-164,50,19,152
2003,7,1,-21,5,2,-108,70,31,180
2004,15,6,-36,5,0,-171,56,33,209
2005,16,4,-57,2,1,-251,62,30,147
2006,12,2,17,4,1,-176,57,13,89
2007,6,1,-43,2,0,-172,44,25,83
2008,23,2,-96,4,7,-272,47,16,74
2009,17,0,19,2,3,-104,53,38,179
2010,8,4,19,2,0,-117,61,30,98
2011,21,6,-86,3,1,-186,43,31,104
2012,7,0,-43,1,5,-78,68,20,63
2013,14,5,-62,3,7,-171,57,25,129
2014,7,1,-55,2,1,-147,61,37,104
2015,10,8,-46,3,2,-176,64,31,122
2016,9,0,-59,4,0,-197,62,23,67
2016
2017,23,0,-142,3,2,-315,44,17,52
2018,24,0,-50,5,7,-272,57,6,105
2019,28,0,-113,2,4,-295,35,13,101
2020,33,2,-102,3,4,-246,46,27,134
2021,27,4,-101,4,2,-341,45,5,46
2022,28,2,-160,7,4,-315,44,26,114
2023,16,3,-64,5,3,-257,55,10,116
2024,11,8,-10,5,5,-249,65,8,76
2025,34,5,-24,3,6,-183,43,14,112
2026,26,2,-128,6,2,-380,51,16,160
2027,25,0,-120,4,7,-351,61,9,84
2028,18,1,-26,5,7,-214,69,22,83
2029,14,2,-104,4,1,-309,50,15,67
2030,25,5,-145,6,5,-348,45,10,125
2031,29,1,-126,6,1,-279,41,8,105
2032,25,7,-144,5,7,-346,51,14,67
2033,21,6,-162,4,17,-331,42,22,165
2034,16,6,-82,5,0,-287,43,7,76
2035,19,9,-126,4,3,-245,57,16,153
2036,17,1,-42,1,4,-192,52,25,112
2037,19,1,-88,2,13,-267,63,11,60
2038,32,6,-83,3,3,-288,37,11,137
2039,41,3,-122,5,3,-286,32,25,140
2040,21,0,-75,4,1,-292,51,16,64
2041,27,2,-10,4,5,-148,57,22,162
2042,30,4,-130,5,10,-318,49,10,131
2043,19,0,-89,2,1,-186,60,10,165
2044,20,2,-69,6,7,-247,49,9,140
2045,31,1,-119,5,4,-323,40,21,80
2046,11,0,-26,3,2,-219,65,18,66

min,,,,0
max,,,,14
steps,,,,8
decimal



