year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,735,626,-92,-218,24,10.3,3838,39,18.2,64
1988,633,637,-207,-309,59,10.6,3902,39,16.7,59
1989,748,633,-78,-265,101,10.4,3851,42,17.6,52
1990,779,582,9,-217,142,9.3,3493,29,16.3,72
1991,788,700,-177,-291,41,10.5,3906,38,17.3,55
1992,851,577,58,-48,38,10.3,3804,26,16.9,59
1993,736,743,-279,-354,56,10.5,3873,48,18.8,57
1994,781,698,-181,-290,73,9.9,3706,28,17.2,77
1995,860,651,22,-220,137,10.5,3908,49,18.2,74
1996,851,706,-148,-228,102,10.8,3942,42,18.5,46
1997,644,729,-343,-475,31,10.6,3915,54,18.8,61
1998,822,587,36,-171,97,10.6,3931,20,17.1,59
1999,723,763,-350,-410,34,10.0,3719,30,17.8,68
2000,777,716,-218,-373,48,10.1,3778,35,17.5,65
2001,703,585,-84,-335,155,10.2,3801,33,17.2,74
2002,951,609,146,-133,200,10.2,3784,40,17.0,62
2003,766,597,-42,-159,33,10.2,3780,37,17.9,74
2004,777,592,-30,-165,58,10.0,3736,25,16.4,76
2005,691,607,-115,-221,-16,10.0,3757,37,18.4,71
2006,791,616,-33,-241,98,10.6,3937,37,17.0,55
2007,695,627,-131,-264,86,10.7,3988,27,17.1,54
2008,696,649,-142,-304,90,10.7,3934,47,17.7,58
2009,1070,611,267,-53,202,10.5,3935,37,17.4,67
2010,787,618,-25,-224,67,9.7,3630,32,17.1,79
2011,639,617,-173,-281,32,9.5,3616,27,15.6,79
2012,723,582,-55,-141,53,10.2,3836,31,17.4,67
2013,748,603,-56,-233,73,10.2,3758,39,17.7,61
2014,819,592,27,-148,113,9.8,3637,26,16.4,75
2015,824,588,38,-224,172,10.0,3770,30,17.5,63
2016,811,614,-12,-253,49,10.8,3980,33,17.3,51
2016
2017,678,645,-165,-371,98,11.1,4068,61,19.0,62
2018,734,635,-125,-269,147,11.9,4396,45,19.1,39
2019,700,657,-154,-337,123,12.5,4551,59,18.7,28
2020,680,655,-179,-278,21,11.3,4175,62,19.1,62
2021,759,759,-278,-474,106,11.5,4210,54,18.0,43
2022,671,654,-190,-413,177,11.3,4151,68,19.5,60
2023,855,701,-144,-310,131,10.9,4003,42,17.5,37
2024,705,720,-292,-343,73,11.5,4229,63,20.3,47
2025,783,651,-58,-268,112,11.5,4238,72,20.0,44
2026,635,752,-391,-397,10,11.3,4147,65,19.5,53
2027,774,718,-207,-426,169,11.7,4276,57,19.4,28
2028,668,627,-165,-292,109,10.9,4004,52,18.7,50
2029,750,724,-277,-452,92,11.9,4347,53,18.9,31
2030,605,750,-412,-422,27,11.5,4202,50,18.6,42
2031,617,642,-224,-298,64,11.7,4296,69,19.0,44
2032,609,646,-236,-413,108,11.2,4145,67,19.8,66
2033,694,682,-173,-343,65,11.0,4086,58,20.0,74
2034,655,687,-236,-394,97,11.7,4275,58,18.8,36
2035,755,630,-66,-297,146,10.5,3861,62,19.1,62
2036,728,656,-133,-292,116,11.4,4216,70,20.4,53
2037,638,640,-211,-369,16,11.6,4318,56,19.6,47
2038,807,652,-40,-292,215,11.4,4184,71,18.2,69
2039,664,683,-216,-320,60,11.7,4273,72,18.4,53
2040,764,663,-104,-323,138,11.6,4293,75,19.4,47
2041,833,607,18,-166,60,11.8,4325,61,19.4,57
2042,828,666,-41,-361,118,12.2,4455,73,19.4,35
2043,839,631,2,-244,142,11.4,4169,48,18.1,44
2044,700,673,-192,-306,75,12.1,4449,64,19.0,45
2045,705,659,-138,-337,150,10.6,3936,50,18.1,57
2046,726,602,-66,-236,99,11.0,4035,47,19.2,44

min,600,500,,,,8,3000,,14
max,1100,900,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



