year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,0,5,-208,7,0,-457,67,14,7
1988,0,3,-179,7,0,-431,70,6,23
1989,0,1,-222,7,4,-453,49,12,68
1990,0,2,-177,8,0,-446,58,14,23
1991,0,3,-177,8,0,-428,58,12,20
1992,0,3,-241,8,0,-427,51,4,87
1993,0,5,-203,5,0,-442,50,21,69
1994,0,0,-269,7,0,-527,65,21,39
1995,1,4,-225,5,2,-456,55,13,60
1996,0,0,-185,6,0,-385,57,22,57
1997,0,8,-287,6,0,-528,52,10,88
1998,0,0,-92,5,0,-381,71,29,49
1999,0,4,-292,6,0,-471,65,11,49
2000,0,1,-267,8,0,-422,57,16,183
2001,0,8,-239,7,0,-389,56,10,155
2002,0,4,-207,6,0,-414,56,20,20
2003,0,1,-76,6,0,-389,60,14,54
2004,0,3,-182,5,0,-445,64,22,95
2005,0,1,-252,6,0,-389,56,20,140
2006,0,1,-247,8,0,-447,57,5,50
2007,0,0,-228,7,1,-450,61,6,88
2008,0,0,-215,6,0,-404,56,13,27
2009,0,0,-154,7,1,-372,61,26,55
2010,0,1,-140,6,0,-443,56,19,29
2011,1,2,-235,7,0,-491,61,14,6
2012,0,0,-115,6,0,-342,64,14,77
2013,2,1,-104,8,0,-391,63,18,73
2014,0,3,-228,4,0,-394,57,11,89
2015,0,2,-209,6,0,-430,62,20,127
2016,0,0,-121,8,0,-373,66,15,57
2016
2017,1,5,-63,5,2,-420,62,10,66
2018,2,0,-267,7,1,-446,51,19,111
2019,4,0,-220,7,1,-541,43,6,74
2020,1,1,-227,10,11,-525,52,16,71
2021,1,0,-337,7,0,-510,36,13,27
2022,1,2,-220,7,0,-474,42,13,30
2023,7,0,-326,9,10,-621,46,1,43
2024,1,0,-322,8,0,-515,39,5,75
2025,0,2,-82,11,0,-407,50,12,103
2026,2,0,-199,7,0,-483,45,14,58
2027,0,0,-211,6,1,-475,56,23,77
2028,1,0,-246,5,3,-456,42,8,20
2029,10,3,-332,8,3,-639,38,3,40
2030,1,0,-188,8,0,-405,57,9,82
2031,1,1,-140,7,0,-463,53,9,30
2032,2,0,-136,8,1,-380,46,2,97
2033,3,0,-208,8,0,-493,48,13,44
2034,2,0,-61,6,0,-412,49,12,98
2035,0,2,-144,7,5,-416,62,7,82
2036,0,0,-215,9,1,-536,45,15,80
2037,0,0,-133,8,7,-422,54,17,121
2038,3,0,-163,5,7,-445,47,16,49
2039,0,1,-191,7,2,-464,54,8,35
2040,2,1,-307,10,2,-549,45,4,109
2041,2,0,-219,5,4,-478,54,6,38
2042,0,0,-95,6,0,-361,61,19,36
2043,1,0,-231,6,0,-456,55,5,34
2044,1,0,-133,7,1,-369,54,7,114
2045,0,0,-202,7,0,-494,53,18,56
2046,2,0,-229,4,7,-432,44,9,30
