year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,584,539,-41,-213,152,4.1,2555,22,15.5,159
1988,617,542,-16,-198,126,4.7,2492,22,15.2,167
1989,642,564,-25,-155,86,5.7,2906,25,17.6,145
1990,739,506,136,-1,93,4.7,2554,9,13.1,131
1991,606,614,-142,-252,83,4.3,2508,13,14.3,165
1992,662,489,64,-135,158,5.4,2705,9,14.7,139
1993,683,650,-124,-227,95,4.8,2767,17,14.9,154
1994,596,617,-176,-300,83,5.0,2656,30,16.0,164
1995,486,547,-154,-311,101,4.4,2639,16,16.0,167
1996,685,662,-135,-278,90,5.5,2875,15,15.9,152
1997,569,643,-220,-340,77,5.0,2681,21,15.6,157
1998,902,491,317,118,172,4.6,2541,7,14.7,158
1999,677,650,-162,-254,71,5.5,2530,5,14.1,143
2000,725,642,-68,-223,117,5.4,2750,16,16.0,154
2001,720,527,94,-92,147,5.6,2714,7,14.4,139
2002,619,518,4,-137,106,4.0,2417,9,13.5,161
2003,676,548,35,-175,147,4.5,2528,14,14.5,162
2004,594,546,-55,-243,132,5.3,2740,17,14.6,150
2005,586,537,-51,-153,65,5.3,2656,12,15.6,150
2006,696,511,92,-126,141,4.4,2418,9,13.7,166
2007,691,548,49,-95,104,4.7,2545,22,14.4,166
2008,821,579,146,-73,122,6.0,3039,21,15.7,123
2009,647,544,9,-211,172,5.3,2575,15,15.0,167
2010,754,512,146,-70,134,5.2,2603,9,15.5,144
2011,884,560,236,-46,225,5.0,2653,23,15.9,159
2012,595,582,-78,-220,81,5.6,2878,26,16.2,144
2013,619,553,-41,-259,147,6.5,2876,11,16.0,133
2014,645,512,35,-126,93,4.3,2486,11,14.2,155
2015,651,548,4,-241,196,5.3,2719,12,15.0,161
2016,622,535,-5,-207,135,4.8,2620,11,14.9,154
2016
2017,722,554,73,-195,223,6.4,2818,22,15.4,147
2018,656,553,1,-170,144,6.5,2896,29,15.2,126
2019,690,566,31,-189,188,5.9,2769,25,16.1,145
2020,721,541,78,-147,165,6.2,2916,17,15.2,121
2021,586,637,-218,-276,57,6.4,2875,18,15.3,133
2022,668,555,5,-152,143,6.3,2986,24,15.8,141
2023,742,655,-84,-302,130,5.7,2878,10,14.9,139
2024,611,664,-222,-358,98,6.4,2959,15,16.4,125
2025,692,552,28,-132,112,6.0,2996,15,16.0,138
2026,777,648,-32,-261,177,7.3,3073,13,16.3,110
2027,856,645,38,-173,143,6.9,3072,29,16.7,120
2028,835,527,207,24,132,6.1,2872,9,15.6,135
2029,727,643,-107,-189,80,6.4,2830,11,15.4,130
2030,815,630,32,-211,140,6.0,2821,17,14.2,138
2031,734,514,115,-138,160,5.9,2721,5,14.4,131
2032,687,502,78,-128,139,6.1,2732,6,15.0,138
2033,763,518,150,-122,193,5.9,2733,15,16.2,146
2034,637,540,-27,-204,115,6.6,2813,7,14.6,132
2035,649,544,-4,-126,77,7.0,3054,22,15.8,132
2036,723,522,95,-115,153,6.2,2702,12,14.8,145
2037,611,574,-66,-210,73,6.8,2927,19,15.8,134
2038,564,536,-79,-235,103,6.5,2837,20,15.4,118
2039,715,549,71,-120,136,6.2,2850,15,15.9,148
2040,669,536,34,-159,144,5.9,2763,18,15.5,129
2041,698,544,43,-143,140,6.7,2952,20,15.9,126
2042,587,612,-138,-313,93,7.7,3241,42,17.6,113
2043,656,556,0,-216,155,7.4,3148,21,16.2,121
2044,723,533,66,-133,113,7.7,3148,15,15.2,94
2045,606,547,-52,-201,109,7.3,3061,14,16.2,115
2046,637,546,-9,-194,142,7.2,3006,10,16.1,122

min,350,400,,,,2,2000,,10,90
max,980,750,,,,9,3600,,20,210
steps,10,8,,,,8,9,,6,9
decimal,,,,,,1,,,1
