year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,19,1,-101,4,0,-227,45,56,24
1988,5,4,-98,4,0,-209,45,68,61
1989,12,1,-78,5,0,-117,39,51,119
1990,9,0,6,2,0,-26,42,40,73
1991,9,0,-222,0,0,-219,30,57,151
1992,6,0,-94,5,0,-132,39,39,56
1993,10,0,-217,1,0,-240,33,58,113
1994,24,2,-169,2,3,-251,37,58,87
1995,5,4,-174,7,3,-245,34,66,61
1996,13,2,-97,4,0,-226,30,46,66
1997,13,1,-148,6,0,-251,33,46,96
1998,7,0,-59,1,0,75,41,61,199
1999,1,1,-215,4,0,-214,45,45,96
2000,15,0,-160,2,0,-202,49,56,122
2001,1,1,-169,4,0,-83,34,40,162
2002,6,0,-178,3,0,-169,39,54,85
2003,9,1,-165,2,0,-177,40,57,83
2004,10,0,-135,2,0,-194,37,58,65
2005,11,2,-73,5,0,-127,40,50,113
2006,5,0,-132,3,0,-100,46,67,116
2007,16,0,-117,4,0,-119,29,57,48
2008,20,0,-136,2,0,-41,22,43,192
2009,11,2,-158,2,0,-203,31,65,98
2010,3,0,-83,2,0,-123,55,46,63
2011,14,0,-8,1,0,-59,32,46,74
2012,22,0,-231,3,0,-193,26,52,156
2013,5,0,-152,3,0,-239,44,58,45
2014,6,0,-132,3,0,-137,50,68,95
2015,7,0,-82,5,0,-222,36,53,37
2016,5,0,-158,4,0,-187,36,53,96
2016
2017,18,0,-172,2,1,-159,24,58,90
2018,28,0,-153,4,1,-207,27,40,72
2019,18,0,-129,5,0,-133,35,49,86
2020,16,0,-181,2,0,-108,34,40,80
2021,13,0,-188,3,0,-261,37,42,61
2022,17,0,-172,1,0,-192,23,65,141
2023,10,0,-220,4,0,-247,27,50,58
2024,10,0,-273,3,0,-260,43,39,118
2025,13,0,-169,3,0,-156,30,48,51
2026,10,0,-208,2,0,-195,32,31,145
2027,18,0,-198,3,2,-205,32,38,103
2028,7,0,-19,1,0,10,32,47,125
2029,11,0,-149,0,0,-174,37,57,112
2030,17,0,-210,4,0,-242,19,40,112
2031,4,1,-103,2,0,-161,33,45,105
2032,6,0,-143,1,0,-120,42,46,127
2033,7,1,-96,4,0,-173,47,49,71
2034,6,0,-135,5,0,-151,42,53,82
2035,19,0,-136,1,0,-127,27,45,132
2036,12,1,-181,0,0,-123,30,59,128
2037,15,0,-187,2,0,-302,34,48,56
2038,12,0,-101,6,0,-210,49,31,38
2039,15,0,-182,3,1,-85,30,49,119
2040,15,0,-49,5,0,-165,45,38,70
2041,16,0,-131,0,1,-151,41,48,121
2042,26,0,-171,5,0,-285,32,41,60
2043,13,0,-141,4,0,-155,30,42,97
2044,12,0,-166,1,0,-172,38,26,99
2045,11,0,-150,3,0,-218,34,34,83
2046,10,0,-178,2,1,-167,37,46,101
